,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,1.57,1.50,1.20,0.78,0.62,0.50,0.44,0.78,0.28,0.44
Current Ratio,3.76,3.50,3.47,2.90,2.64,2.32,1.81,1.87,1.46,1.61
Quick Ratio,1.75,1.65,1.36,0.95,0.77,0.66,0.56,0.92,0.43,0.56
CFO/Avg Current Liab,1.34,1.27,0.99,1.37,1.33,1.30,1.12,0.65,0.73,0.91
Common Equity/Total Assets,28.89,34.30,37.33,35.52,37.61,34.67,23.21,23.38,13.72,18.55
Long-Term Debt/Equity (%),0,0,0,0,0,0,89.31,82.19,102.43,82.66
Long-Term Debt/Capital (%),0,0,0,0,0,0,55.38,53.24,62.89,55.87
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,34.93,32.29,33.01,30.16
Total Debt/Equity (%),0,0,0,0,0,0,101.91,94.86,120.28,97.11
Total Debt/Capital (%),0,0,0,0,0,0,63.19,61.45,73.85,65.64
Total Debt/Total Assets (%),0,0,0,0,0,0,39.85,37.27,38.76,35.44
CFO/Total Liabilities,54.65,53.91,47.70,63.36,68.60,69.74,37.18,26.22,32.80,43.45
CFO/CapEx,1.45,1.59,1.26,1.70,1.77,2.99,3.69,5.34,6.15,4.75
Altman's Z-Score,3.30,10.25,3.56,3.72,3.87,3.90,2.69,2.04,3.09,7.91
