,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,0,0,0,0,0,0,1938,1897,1847,1903
ST Debt,0,0,0,0,0,0,240,253,274,283
LT Debt,0,0,0,0,0,0,1699,1643,1573,1620
Total Debt/EBITDA,0,0,0,0,0,0,1.62,2.92,1.18,1.01
Net Debt/EBITDA,-0.97,-0.72,-0.52,-0.45,-0.27,-0.36,-0.33,-1.61,-0.28,-0.39
Total Debt/EBIT,0,0,0,0,0,0,2.15,5.40,1.42,1.16
Net Debt/EBIT,-1.28,-0.95,-0.68,-0.59,-0.35,-0.48,-0.44,-2.98,-0.33,-0.45
EBITDA to Interest Expense,0,0,0,0,0,0,0,-113.15,-941.64,0
EBITDA-CapEx/Interest Expense,0,0,0,0,0,0,0,-86.67,-838.10,0
EBIT to Interest Expense,0,0,0,0,0,0,0,-61.23,-780.21,0
Interest Expense,0,0,0,0,0,0,0,-6,-2,0
Common Equity/Total Assets,28.89,34.30,37.33,35.52,37.61,34.67,23.21,23.38,13.72,18.55
Long-Term Debt/Equity (%),0,0,0,0,0,0,89.31,82.19,102.43,82.66
Long-Term Debt/Capital (%),0,0,0,0,0,0,55.38,53.24,62.89,55.87
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,34.93,32.29,33.01,30.16
Total Debt/Equity (%),0,0,0,0,0,0,101.91,94.86,120.28,97.11
Total Debt/Capital (%),0,0,0,0,0,0,63.19,61.45,73.85,65.64
Total Debt/Total Assets (%),0,0,0,0,0,0,39.85,37.27,38.76,35.44
Net Debt to Equity,-41.82,-31.19,-23.97,-24.84,-15.64,-22.48,-20.63,-52.31,-28.11,-37.65
Net Debt/Capital (%),-963.23,-133.69,-71.01,-73.84,-33.97,-58.70,-14.67,-51.26,-20.86,-34.14
EBITDA,434,542,671,865,1038,1134,1197,649,1566,1880
EBITDA-CapEx,208,293,372,491,597,814,898,497,1394,1568
Operating Income (Loss),328,410,506,655,785,854,901,351,1297,1639
