,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,64,64,64,62,61,59,57,56,52,50
Diluted Weighted Avg Shares,64,65,64,63,62,60,58,57,55,52
Basic Weighted Avg Shares,64,64,64,63,62,60,58,56,54,51
Revenue per Share,41.73,50.38,61.36,77.65,95.60,112.20,127.91,109.17,158.42,198.60
EBITDA per Share,6.78,8.43,10.50,13.84,16.86,18.94,20.69,11.52,28.74,36.57
Operating Income per Share,5.12,6.38,7.92,10.47,12.76,14.27,15.58,6.23,23.82,31.88
"Basic EPS, GAAP",3.17,4.00,5.00,6.55,9.02,11.00,12.21,3.12,18.09,24.17
Basic EPS from Cont Ops,3.17,4.00,5.00,6.55,9.02,11.00,12.21,3.12,18.09,24.17
"Diluted EPS, GAAP",3.15,3.98,4.98,6.52,8.96,10.94,12.15,3.11,17.98,24.01
Diluted EPS from Cont Ops,3.15,3.98,4.98,6.52,8.96,10.94,12.15,3.11,17.98,24.01
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,5.12,6.16,5.88,10.15,12.64,15.97,19.04,14.38,19.44,28.83
Free Cash Flow per Basic Share,1.59,2.29,1.20,4.17,5.48,10.64,13.88,11.69,16.28,22.76
Cash & Equivalents per Share,6.53,8.40,7.49,6.68,6.53,6.99,8.87,18.59,8.25,14.65
Book Value per Share,7.21,10.60,13.11,14.59,17.99,18.89,19.94,21.15,12.50,19.78
Tangible Book Value per Share,15.62,19.44,22.71,24.95,29.17,30.81,33.35,35.30,29.11,38.67
