,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,21739,18851,12950,26945,22913,14027,12681,21760,14301,12032
- Cash & Cash Equivalents,4804,5024,8151,6354,5005,3455,3048,3370,2327,2023
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,876
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,2438,2567,16994,13151,11172,10522,9575,8725,7022,7070
Enterprise Value,19089,16132,21566,33718,29080,21094,19208,27115,18996,17955
Total Capital,10507,11677,25845,21787,19932,17974,16303,16267,16064,7946
Total Debt/Capital (%),23.20,21.98,65.75,60.36,56.05,58.54,58.73,53.64,43.71,88.98
Total Debt / EV,0.13,0.16,0.79,0.39,0.38,0.50,0.50,0.32,0.37,0.39
EV/Sales,1.26,1.11,1.66,1.77,1.41,1.27,1.15,1.60,1.01,1.46
EV/EBITDA,6.00,5.53,10.98,7.82,4.94,10.22,9.94,11.37,5.65,0
EV/EBIT,9.85,8.95,26.59,15.42,7.59,83.38,52.34,23.12,7.80,0
EV/Cash Flow to Firm,6.66,7.05,8.97,8.33,6.19,7.59,6.64,12.57,9.18,0
EV/Free Cash Flow to Firm,5.46,5.56,7.22,7.32,5.28,5.97,5.42,8.58,5.98,25.66
Diluted Market Cap,22482,19425,11035,27128,23765,13885,12513,21831,14346,11957
Diluted Enterprise Value,20116,16968,19878,33925,29932,20952,19040,27186,19041,17880
EV per Share,81.58,70.14,75.94,114.69,98.24,71.51,63.60,88.04,60.30,56.11
TTM Sales,15130,14572,12994,19093,20647,16569,16736,16922,18793,12318
TTM EBITDA,3182,2916,1965,4314,5888,2065,1933,2385,3363,-264
TTM Operating Income,1938,1802,811,2186,3832,253,367,1173,2434,-1092
TTM Cash Flow to Firm,2868,2288,2404,4049,4701,2779,2895,2157,2069,-107
TTM Free Cash Flow to Firm,3496,2900,2988,4606,5510,3536,3542,3160,3176,700
