,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Accounts Receivable Turnover,8.00,8.28,8.68,11.20,9.96,9.74,9.34,7.30,7.43,5.60
Days Sales Outstanding,45.62,44.10,42.04,32.58,36.64,37.46,39.07,50.00,49.15,65.22
Inventory Turnover,8.92,7.98,5.47,5.83,4.90,4.12,4.08,3.71,3.56,2.84
Days Inventory Outstanding,40.91,45.74,66.76,62.65,74.53,88.67,89.50,98.39,102.47,128.35
Accounts Payable Turnover,5.46,5.45,5.24,6.01,5.56,5.95,6.00,5.53,5.68,5.51
Accounts Payable Turnover Days,66.88,67.00,69.62,60.76,65.67,61.34,60.87,66.03,64.22,66.23
Cash Conversion Cycle,19.64,22.84,39.18,34.47,45.49,64.78,67.70,82.37,87.40,127.34
Inventory to Cash Days,4.71,-1.64,-24.73,-30.07,-37.89,-51.21,-50.42,-48.40,-53.33,-63.13
Inventories,1226,1368,2129,2341,2944,3283,3070,3616,3638,3698
Raw Materials,168,168,569,646,1048,1142,1306,1623,1603,0
Work In Process,493,500,589,632,878,968,956,1088,1162,0
Finished Goods,565,700,971,1063,1018,1173,808,905,873,0
Other Inventory,0,0,0,0,0,0,0,0,0,3698
