,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,1.32,1.63,1.21,1.47,1.12,0.91,0.69,0.69,0.51,0.37
Current Ratio,2.27,2.63,1.81,2.55,2.39,2.22,2.05,2.00,2.07,1.45
Quick Ratio,1.84,2.10,1.42,1.92,1.62,1.22,1.23,1.16,1.13,0.67
CFO/Avg Current Liab,0.72,0.63,0.39,0.61,0.96,0.37,0.20,0.41,0.40,-0.08
Common Equity/Total Assets,52.06,60.01,26.93,28.92,29.96,28.26,26.22,28.86,34.43,0
Long-Term Debt/Equity (%),26.16,23.39,122.57,113.14,95.33,102.80,97.26,79.04,57.46,668.61
Long-Term Debt/Capital (%),22.01,18.46,52.85,59.29,55.15,57.00,56.98,52.09,43.71,73.71
Long-Term Debt/Total Assets (%),14.92,14.20,41.57,43.26,37.60,38.85,36.20,32.43,26.74,23.98
Total Debt/Equity (%),27.57,27.84,152.48,115.18,96.89,105.57,100.25,81.38,57.46,807.08
Total Debt/Capital (%),23.20,21.98,65.75,60.36,56.05,58.54,58.73,53.64,43.71,88.98
Total Debt/Total Assets (%),15.73,16.91,51.71,44.04,38.21,39.90,37.31,33.39,26.74,28.94
CFO/Total Liabilities,42.30,37.60,9.13,18.64,23.75,9.43,5.11,12.32,13.39,-1.73
CFO/CapEx,4.48,3.66,3.40,6.17,5.20,2.04,1.27,1.89,1.70,-0.51
Altman's Z-Score,5.06,5.17,2.31,3.78,3.99,2.81,2.72,3.23,3.45,1.12
