,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,653,759,822,846,972,654,680,1063,956,1101
"+ Cash, Cash Equivalents & STI",279,323,343,392,472,124,90,384,144,113
+ Cash & Cash Equivalents,279,323,129,155,188,124,90,384,144,113
+ ST Investments,0,0,214,237,284,0,0,0,0,0
+ Accounts & Notes Receiv,158,152,188,204,235,249,269,331,368,401
"+ Accounts Receivable, Net",158,152,188,204,235,249,269,331,368,401
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,133,160,189,158,164,173,195,210,269,368
+ Raw Materials,24,27,31,28,33,32,41,46,60,93
+ Work In Process,14,17,19,15,18,17,20,20,26,28
+ Finished Goods,95,117,139,115,114,124,134,144,182,247
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,82,124,102,91,101,108,125,138,174,220
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,578,625,653,685,741,883,1153,1232,1482,1645
"+ Property, Plant & Equip, Net",281,304,333,357,379,437,15,646,693,-56
"+ Property, Plant & Equip",550,604,679,743,812,906,534,1233,1341,649
- Accumulated Depreciation,269,300,346,385,433,469,519,587,648,706
+ LT Investments & Receivables,13,11,12,11,10,11,14,12,13,56
+ LT Investments,13,11,12,11,10,11,14,12,13,56
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,284,310,308,317,352,435,1124,573,775,1646
+ Total Intangible Assets,239,250,235,224,244,256,298,296,458,459
+ Goodwill,181,184,179,178,200,214,240,243,359,362
+ Other Intangible Assets,59,65,56,46,44,42,58,53,99,98
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,44,61,73,92,109,179,826,278,317,1187
Total Assets,1231,1384,1475,1531,1713,1537,1832,2295,2437,2747
+ Payables & Accruals,179,240,258,296,320,330,395,490,575,544
+ Accounts Payable,30,45,53,60,67,70,72,75,116,110
+ Accrued Taxes,17,28,19,24,29,27,31,43,43,49
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,132,167,187,212,224,234,292,373,416,385
+ ST Debt,278,549,573,611,655,399,289,50,148,654
+ ST Borrowings,278,549,573,611,655,399,289,50,148,654
+ ST Finance Leases,0,0,0,0,0,0,15,18,20,20
+ Other ST Liabilities,21,32,26,27,29,41,41,43,40,38
+ Deferred Revenue,21,32,26,27,29,41,41,43,40,38
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,0,0,0,0,0,0,0,0,0,0
Total Current Liabilities,478,821,857,935,1005,770,725,583,764,1236
+ LT Debt,150,350,597,593,606,601,699,858,775,694
+ LT Borrowings,150,350,597,593,606,601,699,858,775,694
+ LT Finance Leases,0,0,0,0,0,0,67,77,87,101
+ Other LT Liabilities,84,96,105,111,157,175,230,221,208,208
+ Accrued Liabilities,52,63,76,72,61,90,82,58,50,39
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,31,32,29,39,96,85,149,163,158,169
Total Noncurrent Liabilities,234,446,702,704,763,776,929,1079,984,902
Total Liabilities,712,1267,1559,1639,1767,1547,1655,1662,1747,2138
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,835,898,951,1022,1084,1149,1224,1305,1388,1474
+ Common Stock,10,10,10,10,10,11,11,11,11,11
+ Additional Paid in Capital,825,888,941,1012,1074,1138,1214,1295,1377,1463
- Treasury Stock,1829,2453,1316,1633,1912,2289,2601,2800,3571,4392
+ Retained Earnings,1493,1675,318,540,804,1168,1596,2176,2920,3600
+ Other Equity,14,-8,-42,-43,-36,-42,-46,-54,-53,-78
Equity Before Minority Interest,518,118,-84,-108,-54,-10,177,632,690,609
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,1,0,0
Total Equity,518,118,-84,-108,-54,-9,178,633,690,609
Total Liabilities & Equity,1231,1384,1475,1531,1713,1537,1832,2295,2437,2747
Shares Outstanding,103,95,90,88,87,86,85,85,85,83
Capital Leases - Total,0,0,0,0,0,0,83,95,107,122
Net Debt,149,576,1041,1049,1073,876,897,525,779,1236
Net Debt to Equity,28.82,490.24,-1239.47,-969.58,-1993.61,-9493.03,504.62,82.89,112.94,203.01
Tangible Common Equity Ratio,28,-12,-26,-25,-20,-21,-8,17,12,7
Current Ratio,1.36,0.93,0.96,0.90,0.97,0.85,0.94,1.82,1.25,0.89
Cash Conversion Cycle,100.51,98.62,104.35,92.77,81.78,77.87,79.51,82.30,80.51,98.69
Number of Employees,5700,6400,6800,7365,7600,8377,9200,9300,10350,10780
