,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,9.56,9.99,10.10,10.11,8.98,8.51,8.72,8.81,9.00,9.01
Days Sales Outstanding,38.17,36.54,36.13,36.10,40.63,42.92,41.88,41.42,40.54,40.51
Inventory Turnover,5.89,5.95,5.63,5.69,5.72,5.59,5.33,5.24,6.11,5.63
Days Inventory Outstanding,61.97,61.32,64.79,64.19,63.85,65.25,68.54,69.64,59.72,64.81
Accounts Payable Turnover,5.85,5.91,5.24,5.46,6.32,5.64,5.38,4.78,5.10,5.59
Accounts Payable Turnover Days,62.40,61.78,69.64,66.87,57.72,64.70,67.82,76.32,71.59,65.31
Cash Conversion Cycle,37.74,36.08,31.29,33.42,46.75,43.47,42.60,34.74,28.68,40.00
Inventory to Cash Days,-23.81,-24.78,-28.66,-28.09,-23.22,-22.33,-26.66,-28.23,-19.18,-24.30
Inventories,971,1034,1019,1068,1801,1815,1890,1804,1927,2627
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,192,192,178,170,386,389,380,377,548,669
Finished Goods,779,842,841,899,1415,1426,1510,1428,1379,1958
Other Inventory,0,0,0,0,0,0,0,0,0,0
