,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),46.67,39.13,35.82,30.16,36.22,18.50,22.26,48.23,118.50,69.34
Return on Assets (%),11.93,14.33,18.33,18.06,13.27,5.67,7.77,9.92,9.08,9.34
Return on Capital (%),23.44,22.77,22.71,21.74,0,8.84,10.78,15.90,17.30,15.60
Return on Invested Capital (%),22.35,28.56,38.61,36.71,0,12.28,13.72,16.38,15.42,15.02
Gross Margin (%),45.32,46.40,49.03,49.95,45.26,42.31,44.89,47.29,42.83,42.10
EBITDA Margin (%),13.12,13.84,16.26,16.54,15.22,15.19,16.89,18.91,16.21,16.14
Operating Margin (%),11.28,12.05,14.51,14.87,11.94,11.79,13.68,15.75,13.34,13.52
Incremental Operating Margin (%),18.79,20.41,145.01,22.68,0.84,10.88,104.21,96.09,-14.57,15.10
Pretax Margin (%),10.66,11.31,13.66,13.46,10.20,7.75,11.07,13.72,11.27,11.62
Profit Margin (%),7.39,7.78,9.29,9.55,11.83,6.32,8.61,11.06,9.35,9.12
Net Income to Common Margin (%),7.39,7.78,9.29,9.55,11.83,6.32,8.61,11.06,9.35,9.12
Effective Tax Rate (%),30.70,31.18,31.96,28.99,0,18.45,22.23,19.40,17.09,21.49
Dvd Payout Ratio (%),27.24,24.86,23.69,27.55,17.59,29.13,27.30,24.03,31.49,30.62
Sustainable Growth Rate (%),33.96,29.40,27.34,21.85,29.85,13.11,16.18,36.63,81.18,48.11
