,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,185,182,178,180,180,180,180,180,180,180
Diluted Weighted Avg Shares,186,184,182,180,181,181,181,181,182,181
Basic Weighted Avg Shares,185,183,181,179,180,180,180,180,180,180
Revenue per Share,20.72,21.39,20.19,21.06,26.21,28.96,29.16,27.07,28.82,30.64
EBITDA per Share,3.02,3.45,3.25,3.28,4.54,5.21,5.30,4.17,4.64,4.92
Operating Income per Share,2.21,2.67,2.52,2.43,3.23,3.76,3.87,2.78,3.28,3.61
"Basic EPS, GAAP",1.23,1.84,1.88,1.45,1.84,3.05,2.23,1.41,2.37,1.97
Basic EPS from Cont Ops,1.23,1.84,1.88,1.45,1.84,3.05,2.23,1.41,2.37,1.97
"Diluted EPS, GAAP",1.23,1.83,1.87,1.44,1.83,3.03,2.21,1.40,2.35,1.96
Diluted EPS from Cont Ops,1.23,1.83,1.87,1.44,1.82,3.03,2.21,1.40,2.35,1.96
Dividend per Share,0.47,0.51,0.56,0.63,0.72,0.85,0.97,1.04,1.13,1.20
Cash Flow per Share,1.75,2.27,2.56,2.77,3.82,3.26,4.66,4.57,2.98,3.31
Free Cash Flow per Basic Share,1.07,1.62,1.92,2.08,2.87,1.94,3.41,3.56,1.83,2.15
Cash & Equivalents per Share,2.89,3.64,3.81,1.72,2.30,1.65,4.02,10.39,7.48,5.24
Book Value per Share,2.20,3.57,4.97,5.77,6.83,9.13,10.37,10.71,11.95,12.73
Tangible Book Value per Share,0.18,0.33,0.36,-9.16,-7.88,-7.94,-5.80,-5.38,-3.23,-0.81
