,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),67.76,63.77,44.24,27.06,29.24,38.26,22.86,13.37,20.89,15.96
Return on Assets (%),4.76,6.91,7.14,4.67,4.96,7.80,5.37,3.09,5.02,4.38
Return on Capital (%),17.32,21.21,18.85,11.24,11.36,16.90,11.42,7.00,10.12,8.86
Return on Invested Capital (%),9.22,11.26,11.21,8.36,8.80,12.82,12.84,7.82,8.35,9.24
Gross Margin (%),39.07,38.64,38.43,38.74,39.32,38.91,38.98,37.53,38.02,37.74
EBITDA Margin (%),14.57,16.11,16.10,15.57,17.31,18.00,18.17,15.40,16.11,16.06
Operating Margin (%),10.66,12.49,12.46,11.56,12.34,12.98,13.28,10.25,11.40,11.79
Incremental Operating Margin (%),-158.70,101.27,12.93,-16.10,15.49,19.00,50.00,52.82,28.84,18.04
Pretax Margin (%),7.77,10.75,11.03,9.02,9.90,11.23,7.93,5.84,9.84,7.97
Profit Margin (%),5.94,8.61,9.31,6.89,7.03,10.54,7.64,5.21,8.22,6.43
Net Income to Common Margin (%),5.94,8.61,9.31,6.89,7.03,10.54,7.64,5.21,8.22,6.43
Effective Tax Rate (%),23.49,19.95,15.63,23.53,29.18,6.15,3.61,10.88,16.44,19.32
Dvd Payout Ratio (%),38.16,27.89,30.00,43.08,39.51,27.69,43.39,74.02,47.54,61.13
Sustainable Growth Rate (%),41.90,45.98,30.97,15.40,17.69,27.67,12.94,3.47,10.96,6.20
