,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1241,1288,1274,2368,2200,2308,2316,3084,2509,1949
ST Debt,42,89,78,370,0,257,276,600,69,69
LT Debt,1199,1199,1196,1998,2200,2051,2040,2484,2440,1880
Total Debt/EBITDA,2.22,2.04,2.17,4.03,2.70,2.46,2.43,4.11,3.00,2.20
Net Debt/EBITDA,1.27,0.99,1.01,3.51,2.19,2.15,1.67,1.61,1.30,1.06
Total Debt/EBIT,3.03,2.63,2.80,5.43,3.79,3.41,3.32,6.17,4.24,2.99
Net Debt/EBIT,1.73,1.28,1.31,4.72,3.07,2.98,2.28,2.42,1.84,1.44
EBITDA to Interest Expense,10.16,11.69,10.69,8.39,9.94,11.43,14.24,9.75,11.01,17.74
EBITDA-CapEx/Interest Expense,7.87,9.48,8.56,6.61,7.87,8.54,10.87,7.38,8.28,13.58
EBIT to Interest Expense,7.44,9.06,8.27,6.23,7.09,8.24,10.40,6.49,7.79,13.02
Interest Expense,55,54,55,70,82,82,67,77,76,50
Common Equity/Total Assets,8.32,13.36,19.05,15.98,17.92,22.72,24.23,22.08,26.05,28.85
Long-Term Debt/Equity (%),53.55,56.37,57.39,91.23,87.34,73.72,68.76,83.47,75.64,53.67
Long-Term Debt/Capital (%),72.75,61.87,55.34,58.42,63.86,51.75,48.64,49.44,52.21,44.21
Long-Term Debt/Total Assets (%),24.50,24.65,25.68,30.85,32.07,28.40,26.46,28.39,29.48,23.64
Total Debt/Equity (%),55.43,60.55,61.13,108.13,87.34,82.96,78.06,103.63,77.77,55.64
Total Debt/Capital (%),75.30,66.46,58.95,69.24,63.86,58.24,55.22,61.39,53.69,45.84
Total Debt/Total Assets (%),25.36,26.48,27.36,36.57,32.07,31.96,30.04,35.25,30.32,24.51
Net Debt to Equity,31.62,29.38,28.50,94.06,70.90,72.32,53.66,40.63,33.82,26.72
Net Debt/Capital (%),63.50,49.02,40.11,66.20,58.92,54.87,45.88,38.39,32.82,28.30
EBITDA,559,631,588,587,815,937,954,751,837,887
EBITDA-CapEx,433,512,471,463,645,700,728,568,629,679
Operating Income (Loss),409,489,455,436,581,676,697,500,592,651
