,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,6383,7006,6578,8889,12269,11734,14189,18181,21486,19925
- Cash & Cash Equivalents,533,663,680,308,414,296,724,1875,1349,944
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,17,16,14,10,8,8,9
+ Total Debt,1241,1288,1274,2368,2200,2308,2316,3084,2509,1949
Enterprise Value,7091,7631,7172,10966,14071,13760,15791,19398,22654,20939
Total Capital,1648,1938,2161,3420,3445,3963,4194,5024,4673,4252
Total Debt/Capital (%),75.30,66.46,58.95,69.24,63.86,58.24,55.22,61.39,53.69,45.84
Total Debt / EV,0.17,0.17,0.18,0.22,0.16,0.17,0.15,0.16,0.11,0.09
EV/Sales,1.85,1.95,1.96,2.91,2.99,2.64,3.01,3.98,4.36,3.79
EV/EBITDA,12.69,12.09,12.20,18.68,17.27,14.69,16.55,25.83,27.07,23.61
EV/EBIT,17.34,15.60,15.76,25.15,24.22,20.36,22.66,38.80,38.27,32.16
EV/Cash Flow to Firm,19.37,16.62,14.05,19.92,18.91,20.76,17.48,21.73,37.66,32.90
EV/Free Cash Flow to Firm,14.41,13.20,11.43,16.26,15.39,15.29,13.98,18.03,27.98,24.80
Diluted Market Cap,6432,7079,6699,8914,12337,11826,14267,18251,21620,20011
Diluted Enterprise Value,7140,7704,7293,10991,14139,13852,15869,19468,22788,21025
EV per Share,38.42,41.86,40.20,61.09,78.22,76.57,87.63,107.53,125.57,116.20
TTM Sales,3837,3916,3653,3771,4707,5207,5249,4876,5195,5522
TTM EBITDA,559,631,588,587,815,937,954,751,837,887
TTM Operating Income,409,489,455,436,581,676,697,500,592,651
TTM Cash Flow to Firm,366,459,510,551,744,663,904,893,602,636
TTM Free Cash Flow to Firm,492,578,627,675,914,900,1130,1076,810,844
