,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),33.85,34.21,31.63,29.97,29.04,36.04,25.37,26.01,25.19,25.71
Return on Assets (%),3.15,3.51,3.56,3.67,3.82,5.33,4.05,4.19,3.81,3.71
Return on Capital (%),9.50,10.28,10.23,9.94,9.93,13.48,10.15,10.18,8.55,8.07
Return on Invested Capital (%),5.94,6.55,6.43,6.40,6.42,8.88,6.37,6.22,5.47,5.05
Gross Margin (%),65.44,68.08,67.75,69.60,70.19,62.52,70.40,76.65,69.69,59.95
EBITDA Margin (%),52.37,54.68,53.94,38.72,57.09,34.80,39.20,44.45,40.59,34.67
Operating Margin (%),35.54,38.63,37.58,26.77,39.67,23.21,25.71,29.21,26.56,21.92
Incremental Operating Margin (%),57.02,64.25,20.54,3.34,-11.33,-0.34,-10.73,-96.69,13.80,2.01
Pretax Margin (%),26.44,30.13,30.40,22.09,32.94,19.62,22.41,26.47,24.04,20.28
Profit Margin (%),17.22,18.31,18.75,14.26,21.61,19.36,17.62,21.32,19.53,18.43
Net Income to Common Margin (%),17.22,18.31,18.75,14.26,21.61,19.36,17.62,21.32,19.53,18.43
Effective Tax Rate (%),38.20,39.22,38.31,36.27,36.65,1.32,21.36,19.46,18.76,9.10
Dvd Payout Ratio (%),55.53,50.46,50.79,50.68,50.15,35.64,48.05,46.96,48.67,48.54
Sustainable Growth Rate (%),15.05,16.95,15.57,14.78,14.47,23.20,13.18,13.80,12.93,13.23
