,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,15.75,16.11,18.47,22.14,22.44,17.29,26.14,19.42,17.34,18.63
Price/Earnings Average,14.78,16.05,17.47,20.79,21.23,16.03,23.19,21.46,18.75,19.27
Price/Earnings High,16.96,18.01,19.19,24.24,23.82,17.53,26.40,24.72,20.47,21.88
Price/Earnings Low,12.26,13.76,15.27,16.96,18.34,14.07,20.14,15.91,16.49,15.63
Price/Book Value,4.94,5.23,5.40,6.16,6.06,5.56,6.32,4.84,4.18,4.59
Price/Book Value Average,4.64,5.21,5.11,5.78,5.74,5.16,5.61,5.35,4.53,4.75
Price/Book Value High,5.32,5.84,5.61,6.74,6.43,5.64,6.39,6.17,4.94,5.39
Price/Book Value Low,3.85,4.47,4.46,4.72,4.95,4.53,4.87,3.97,3.98,3.85
Price/Tangible Book Value,2.08,2.05,2.36,2.84,2.81,2.59,2.71,1.98,1.64,1.70
Price/Tangible Book Value Average,1.96,2.04,2.24,2.67,2.66,2.40,2.41,2.18,1.77,1.76
Price/Tangible Book Value High,2.25,2.29,2.46,3.11,2.98,2.62,2.74,2.52,1.94,1.99
Price/Tangible Book Value Low,1.62,1.75,1.95,2.18,2.29,2.11,2.09,1.62,1.56,1.42
Price/Sales,2.71,2.95,3.46,3.16,4.85,3.35,4.61,4.14,3.39,3.43
Price/Sales Average,2.54,2.94,3.28,2.97,4.59,3.10,4.09,4.57,3.66,3.55
Price/Sales High,2.92,3.30,3.60,3.46,5.15,3.39,4.65,5.27,4.00,4.03
Price/Sales Low,2.11,2.52,2.86,2.42,3.96,2.72,3.55,3.39,3.22,2.88
Price/Cash Flow,6.25,6.31,6.96,9.75,10.26,9.27,13.80,11.25,-10.64,14.76
Price/Cash Flow Average,5.86,6.29,6.58,9.15,9.71,8.60,12.24,12.43,-11.51,15.26
Price/Cash Flow High,6.73,7.05,7.23,10.67,10.89,9.40,13.94,14.32,-12.57,17.34
Price/Cash Flow Low,4.86,5.39,5.75,7.47,8.38,7.55,10.63,9.22,-10.12,12.38
Price/Free Cash Flow,2.66,2.98,3.23,4.12,4.44,4.02,5.03,3.93,13.04,4.22
Price/Free Cash Flow Average,2.50,2.97,3.06,3.87,4.20,3.73,4.46,4.34,14.11,4.37
Price/Free Cash Flow High,2.86,3.34,3.36,4.51,4.71,4.08,5.08,5.00,15.40,4.96
Price/Free Cash Flow Low,2.07,2.55,2.67,3.16,3.63,3.27,3.88,3.22,12.41,3.54
EV/Sales,4.67,4.68,5.17,4.48,6.75,4.52,6.06,5.84,5.57,5.44
EV/Sales Average,4.50,4.67,4.98,4.29,6.49,4.28,5.53,6.29,5.85,5.56
EV/Sales High,4.88,5.04,5.30,4.78,7.05,4.57,6.11,7.00,6.20,6.05
EV/Sales Low,4.07,4.24,4.57,3.74,5.87,3.90,4.98,5.08,5.40,4.87
EV/EBITDA,8.91,8.57,9.58,11.58,11.83,12.99,15.46,13.14,13.73,15.68
EV/EBITDA Average,8.59,8.55,9.23,11.08,11.37,12.29,14.11,14.15,14.43,16.03
EV/EBITDA High,9.31,9.22,9.83,12.35,12.35,13.12,15.57,15.75,15.27,17.45
EV/EBITDA Low,7.77,7.76,8.47,9.66,10.27,11.20,12.71,11.42,13.32,14.05
EV/EBIT,13.13,12.13,13.75,16.74,17.02,19.47,23.56,20.00,20.98,24.80
EV/EBIT Average,12.66,12.10,13.25,16.02,16.36,18.42,21.51,21.53,22.04,25.35
EV/EBIT High,13.72,13.05,14.11,17.86,17.77,19.67,23.75,23.97,23.33,27.60
EV/EBIT Low,11.44,10.98,12.16,13.97,14.79,16.79,19.38,17.38,20.35,22.22
Last Price,42.30,47.84,57.10,74.88,83.84,93.91,114.05,95.10,88.91,104.66
High Price,45.55,53.47,59.35,81.97,89.00,95.22,115.19,121.08,104.99,122.96
Low Price,32.94,40.87,47.22,57.37,68.51,76.46,87.88,77.92,84.59,87.80
Enterprise Value,6592,7413,8679,11003,12384,14080,17580,16483,18987,22842
Enterprise Value Average,6355,7395,8367,10528,11905,13322,16047,17741,19950,23348
Enterprise Value High,6886,7978,8907,11740,12932,14226,17716,19753,21117,25420
Enterprise Value Low,5743,6713,7676,9184,10758,12139,14457,14320,18415,20466
