,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,5.26,4.90,5.26,11.82,10.71,13.10,11.99,12.23,11.88,11.89
Days Sales Outstanding,69.34,74.43,69.37,30.88,34.07,27.86,30.43,29.83,30.72,30.69
Inventory Turnover,1.95,1.93,2.10,3.54,2.96,6.67,5.81,5.44,7.12,6.28
Days Inventory Outstanding,187.41,189.19,173.63,103.09,123.34,54.75,62.87,67.06,51.26,58.14
Accounts Payable Turnover,2.09,1.95,1.81,3.93,3.15,5.10,3.41,2.56,3.34,5.46
Accounts Payable Turnover Days,175.03,187.20,201.13,92.84,116.00,71.53,106.92,142.66,109.44,66.80
Cash Conversion Cycle,81.73,76.42,41.86,41.12,41.40,11.08,-13.62,-45.77,-27.47,22.03
Inventory to Cash Days,-118.07,-114.75,-104.26,-72.21,-89.27,-26.90,-32.44,-37.22,-20.54,-27.45
Inventories,245,279,237,185,185,166,130,112,178,358
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,245,279,237,185,185,166,130,112,178,358
