,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,322,371,345,3300,2555,2730,6471,3906,3566,4017
"+ Cash, Cash Equivalents & STI",21,3,5,1535,621,551,3483,998,601,645
+ Cash & Cash Equivalents,21,3,5,1535,621,551,3483,998,601,645
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,234,285,279,1432,1635,1733,2227,2201,2579,2921
"+ Accounts Receivable, Net",234,285,279,1432,1635,1733,2227,2201,2579,2921
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,67,83,61,333,299,446,761,707,386,451
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,16973,24179,38971,145767,144068,143400,141717,140300,138925,140506
"+ Property, Plant & Equip, Net",3194,2889,1827,21860,15811,12051,8027,2718,57,36039
"+ Property, Plant & Equip",7981,8373,8345,32963,33888,35126,35683,34357,34310,72203
- Accumulated Depreciation,4787,5484,6518,11103,18077,23075,27656,31639,34253,36164
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,13779,21290,37144,123907,128257,131349,133690,137582,138868,104467
+ Total Intangible Assets,8575,8279,8030,111433,108824,106438,104329,102491,100968,99698
+ Goodwill,1177,1168,1168,29509,29554,29554,29554,29554,29562,29563
+ Other Intangible Assets,7398,7111,6862,81924,79270,76884,74775,72937,71406,70135
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,5204,13011,29114,12474,19433,24911,29361,35091,37900,4769
Total Assets,17295,24550,39316,149067,146623,146130,148188,144206,142491,144523
+ Payables & Accruals,1467,1635,1972,7544,9045,8805,8671,8867,9461,10555
+ Accounts Payable,91,140,134,454,740,758,786,763,724,952
+ Accrued Taxes,0,0,128,538,556,526,537,555,592,667
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,1376,1495,1710,6552,7749,7521,7348,7549,8145,8936
+ ST Debt,0,0,0,2028,2045,3290,3714,1008,2997,1510
+ ST Borrowings,0,0,0,2028,2045,3290,3500,1008,2997,1510
+ ST Finance Leases,0,0,0,0,0,0,214,235,269,295
+ Other ST Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,90,85,96,352,395,494,460,436,461,511
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-90,-85,-96,-352,-395,-494,-460,-436,-461,-511
Total Current Liabilities,1467,1635,1972,9572,11090,12095,12385,9875,12458,12065
+ LT Debt,14181,21023,35723,59719,68186,69537,76557,81744,88564,96093
+ LT Borrowings,14181,21023,35723,59719,68186,69537,75578,81744,88564,96093
+ LT Finance Leases,0,0,0,0,0,0,979,0,0,0
+ Other LT Liabilities,1496,1746,1667,29410,19816,20226,20435,22306,23313,23816
+ Accrued Liabilities,1431,1674,1590,26665,17314,17389,17711,18108,19096,19058
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,65,72,77,2745,2502,2837,2724,4198,4217,4758
Total Noncurrent Liabilities,15677,22769,37390,89129,88002,89763,96992,104050,111877,119909
Total Liabilities,17144,24404,39362,98701,99092,101858,109377,113925,124335,131974
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1760,1930,2028,39413,35253,33507,31405,29000,26725,23940
+ Common Stock,0,0,0,0,0,0,0,0,0,0
+ Additional Paid in Capital,1760,1930,2028,39413,35253,33507,31405,29000,26725,23940
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
