,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,260344,293240,285931,311817,374802,338834,382503,410804,452997,461692
- Cash & Cash Equivalents,20927,14523,13732,18972,17824,18107,17305,13985,14487,14127
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,18180,18760,19861,27126,34581,30480,27696,35266,33751,39659
Enterprise Value,249318,278911,267416,297036,391087,349627,390912,420885,455140,477832
Total Capital,110793,119125,126860,140797,139494,139816,141475,152276,159931,171124
Total Debt/Capital (%),16.41,15.75,15.66,19.27,24.79,21.80,19.58,23.16,21.10,23.18
Total Debt / EV,0.07,0.07,0.07,0.09,0.09,0.09,0.07,0.08,0.07,0.08
EV/Sales,3.50,3.75,3.82,4.13,5.12,4.29,4.76,5.10,4.85,5.03
EV/EBITDA,10.81,11.14,12.14,11.92,15.79,12.44,13.97,15.51,14.25,15.58
EV/EBIT,13.15,13.20,14.62,14.03,20.45,16.51,18.64,21.14,18.54,20.16
EV/Cash Flow to Firm,13.97,14.76,13.56,15.33,18.51,15.16,16.50,17.75,19.30,22.31
EV/Free Cash Flow to Firm,11.63,12.34,11.53,13.14,16.03,13.08,14.38,15.55,16.71,18.79
Diluted Market Cap,265547,301741,291923,321309,383573,347282,390029,416763,460757,470578
Diluted Enterprise Value,262800,305978,298052,329463,400330,359655,400420,438044,480021,496110
EV per Share,88.39,100.21,97.06,109.75,145.79,131.32,148.49,159.88,173.13,182.83
TTM Sales,71312,74331,70074,71890,76450,81581,82059,82584,93775,94943
TTM EBITDA,23061,25032,22035,24919,24764,28104,27979,27145,31937,30673
TTM Operating Income,18957,21137,18289,21165,19122,21175,20970,19914,24547,23703
TTM Cash Flow to Firm,17845,18894,19722,19373,21125,23055,23693,23715,23578,21422
TTM Free Cash Flow to Firm,21440,22608,23185,22599,24404,26725,27191,27062,27230,25431
