,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1705,1664,1580,1528,1488,1451,1435,1419,1392,1366
Diluted Weighted Avg Shares,1789,1709,1637,1573,1531,1486,1458,1441,1413,1385
Basic Weighted Avg Shares,1774,1691,1618,1556,1513,1472,1445,1431,1403,1378
Revenue per Share,19.90,20.25,18.32,16.66,17.12,17.62,17.90,18.58,20.47,22.86
EBITDA per Share,2.98,2.95,2.87,2.72,3.17,3.07,3.51,3.68,4.26,3.56
Operating Income per Share,2.38,2.33,2.32,2.19,2.63,2.51,2.79,2.90,3.46,2.75
"Basic EPS, GAAP",2.21,1.29,4.49,1.07,1.93,2.30,2.68,2.48,3.06,1.97
Basic EPS from Cont Ops,1.31,1.30,4.51,1.07,1.94,2.31,2.69,2.49,3.07,1.98
"Diluted EPS, GAAP",2.19,1.28,4.44,1.05,1.91,2.28,2.65,2.47,3.04,1.96
Diluted EPS from Cont Ops,1.30,1.29,4.45,1.06,1.92,2.28,2.66,2.48,3.05,1.97
Dividend per Share,0.53,0.57,0.62,0.70,0.79,0.92,1.07,1.17,1.30,1.44
Cash Flow per Share,3.61,2.11,2.30,1.82,1.71,2.68,2.74,2.77,2.95,2.84
Free Cash Flow per Basic Share,2.70,1.14,1.37,1.04,1.04,1.94,2.10,2.17,2.26,2.18
Cash & Equivalents per Share,1.56,0.98,1.18,1.14,0.51,0.76,0.90,2.55,2.55,1.41
Book Value per Share,7.87,8.73,13.10,13.84,15.29,16.88,18.57,20.01,22.14,23.05
Tangible Book Value per Share,-8.83,-9.54,-7.17,-8.61,-9.09,-8.97,-7.98,-8.97,-8.58,-11.89
