,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),32.79,15.63,41.26,7.93,13.31,14.31,15.13,12.91,14.53,8.72
Return on Assets (%),5.29,3.14,11.21,2.67,4.69,5.37,6.08,5.37,6.37,3.93
Return on Capital (%),17.90,8.90,24.23,7.15,8.13,8.98,9.74,8.31,9.12,5.70
Return on Invested Capital (%),8.12,7.21,7.90,7.25,7.20,6.13,8.92,5.62,7.33,5.64
Gross Margin (%),37.14,36.79,38.84,39.07,38.87,39.91,39.96,39.30,39.19,35.92
EBITDA Margin (%),14.99,14.58,15.68,16.34,18.50,17.40,19.61,19.83,20.79,15.57
Operating Margin (%),11.94,11.49,12.67,13.16,15.35,14.27,15.57,15.63,16.91,12.05
Incremental Operating Margin (%),186.97,26.54,3.91,9.21,-2088.89,-654.76,-465.71,17.81,32.87,-38.22
Pretax Margin (%),6.78,7.46,26.60,5.61,12.06,10.96,13.33,12.73,15.21,10.25
Profit Margin (%),11.09,6.38,24.52,6.40,11.28,13.03,14.96,13.37,14.97,8.63
Net Income to Common Margin (%),11.09,6.38,24.52,6.40,11.28,13.03,14.96,13.37,14.97,8.63
Effective Tax Rate (%),2.51,13.82,7.52,8.87,22.02,27.20,0.06,36.18,27.24,26.80
Dvd Payout Ratio (%),40.09,43.46,13.78,65.16,40.61,39.87,39.54,46.83,42.19,72.58
Sustainable Growth Rate (%),19.65,8.84,35.57,2.76,7.91,8.61,9.15,6.87,8.40,2.39
