,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2840,3173,2878,2866,3143,3365,3321,3541,4646,3778
"+ Cash, Cash Equivalents & STI",237,214,293,181,191,226,204,564,459,493
+ Cash & Cash Equivalents,237,214,293,181,191,226,204,564,459,493
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1088,1200,1038,1211,1386,1483,1375,1515,1580,1277
"+ Accounts Receivable, Net",880,936,792,812,1026,1154,980,1033,1091,957
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",208,264,246,399,360,329,395,482,489,320
+ Inventories,1264,1509,1479,1404,1509,1583,1662,1379,1504,1894
+ Raw Materials,494,553,500,473,470,515,576,511,589,743
+ Work In Process,300,288,212,198,213,262,220,203,273,297
+ Finished Goods,976,1130,1063,997,1114,1143,1114,891,1007,1347
+ Inventory Adjustments,-506,-462,-296,-264,-288,-337,-248,-226,-365,-493
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,251,250,68,70,57,73,80,83,1103,114
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,9005,12899,12733,12591,12856,12630,12687,12542,10873,10889
"+ Property, Plant & Equip, Net",4290,5087,5130,5276,5607,5600,5571,5549,4996,5160
"+ Property, Plant & Equip",9958,11026,11234,11699,12370,12731,12904,13531,12680,12942
- Accumulated Depreciation,5668,5939,6104,6423,6763,7131,7333,7982,7684,7782
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,4715,7812,7603,7315,7249,7030,7116,6993,5877,5729
+ Total Intangible Assets,4398,7391,7168,6930,6900,6652,6442,6257,5003,4874
+ Goodwill,2637,4486,4518,4461,4527,4467,4431,4465,3641,3664
+ Other Intangible Assets,1761,2905,2650,2469,2373,2185,2011,1792,1362,1210
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,317,421,435,385,349,378,674,736,874,855
Total Assets,11845,16072,15611,15457,15999,15995,16008,16083,15519,14667
+ Payables & Accruals,1093,1018,910,1006,1152,1205,1245,1299,1778,1734
+ Accounts Payable,762,827,699,704,842,914,890,799,1228,1319
+ Accrued Taxes,80,0,80,106,111,94,89,178,138,157
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,251,191,131,196,199,197,266,322,412,258
+ ST Debt,0,301,431,283,393,243,171,349,747,1126
+ ST Borrowings,0,301,431,283,393,243,171,349,747,1126
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,377,703,715,506,437,403,373,390,446,391
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,377,703,715,506,437,403,373,390,446,391
Total Current Liabilities,1470,2022,2056,1795,1982,1851,1789,2038,2971,3251
+ LT Debt,4254,7248,6608,6311,6147,5925,5611,5269,4412,4025
+ LT Borrowings,4254,7248,6608,6311,6147,5925,5611,5269,4412,4025
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,2246,3212,2926,2743,2390,2341,2576,2668,2348,2155
+ Accrued Liabilities,496,946,928,1206,893,884,915,848,810,671
+ Pension Liabilities,1297,1498,1297,1018,963,925,1016,1143,811,628
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,453,768,701,519,534,532,645,677,727,856
Total Noncurrent Liabilities,6500,10460,9534,9054,8537,8266,8187,7937,6760,6180
Total Liabilities,7970,12482,11590,10849,10519,10117,9976,9975,9731,9431
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1780,1819,1865,1917,1985,2050,2107,2176,2189,2317
+ Common Stock,2,2,2,2,2,2,2,2,2,2
+ Additional Paid in Capital,1778,1817,1863,1915,1983,2048,2105,2174,2187,2315
- Treasury Stock,2167,2577,2680,2825,3175,3575,3900,3960,4860,5932
+ Retained Earnings,4012,4545,5146,5721,6802,7573,7965,8080,8557,8973
+ Other Equity,171,-277,-390,-281,-209,-245,-214,-273,-182,-205
Equity Before Minority Interest,3796,3510,3941,4532,5403,5803,5958,6023,5704,5153
+ Minority/Non Controlling Interest,79,80,80,76,77,75,74,85,84,83
Total Equity,3875,3590,4021,4608,5480,5878,6032,6108,5788,5236
Total Liabilities & Equity,11845,16072,15611,15457,15999,15995,16008,16083,15519,14667
Shares Outstanding,152,149,148,146,143,140,136,136,129,119
Capital Leases - Total,0,0,0,0,0,0,0,0,0,0
Net Debt,4017,7335,6746,6413,6349,5942,5578,5054,4700,4658
Net Debt to Equity,103.66,204.32,167.77,139.17,115.86,101.09,92.47,82.74,81.20,88.96
Tangible Common Equity Ratio,-7,-44,-37,-27,-16,-8,-4,-2,7,4
Current Ratio,1.93,1.57,1.40,1.60,1.59,1.82,1.86,1.74,1.56,1.16
Cash Conversion Cycle,62.56,65.65,70.27,72.72,70.92,71.37,79.88,79.17,57.30,56.15
Number of Employees,14000,15000,15000,14000,14000,14500,14500,14500,14000,14500
