,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.14,0.11,0.15,0.26,0.21,0.02,0.02,0.11,0.06,0.04
Current Ratio,1.06,1.05,1.05,1.15,1.06,0.83,0.84,1.07,0.83,1.11
Quick Ratio,0.76,0.74,0.90,1.04,0.95,0.75,0.72,0.80,0.70,0.86
CFO/Avg Current Liab,1.18,1.30,1.47,1.62,1.56,1.51,1.40,1.30,1.64,1.76
Common Equity/Total Assets,-0.32,4.04,9.01,13.81,20.00,22.62,27.81,34.51,37.22,39.93
Long-Term Debt/Equity (%),355.47,413.46,511.86,436.47,280.65,318.66,286.27,209.61,156.90,167.81
Long-Term Debt/Capital (%),92.04,86.89,81.67,76.16,70.04,68.42,63.61,58.10,52.64,54.69
Long-Term Debt/Total Assets (%),58.49,59.63,62.53,60.00,58.00,59.80,57.80,53.32,46.32,49.01
Total Debt/Equity (%),388.15,447.83,552.98,472.69,303.93,345.20,312.30,225.10,172.02,170.09
Total Debt/Capital (%),100.50,94.11,88.23,82.48,75.85,74.12,69.39,62.40,57.71,55.43
Total Debt/Total Assets (%),63.87,64.59,67.55,64.98,62.81,64.78,63.05,57.26,50.79,49.67
CFO/Total Liabilities,16.53,16.88,18.81,18.89,18.70,19.37,19.97,19.95,25.80,25.89
CFO/CapEx,0.92,0.99,1.22,1.46,1.18,1.25,1.29,2.30,1.15,1.20
Altman's Z-Score,1.65,1.94,1.93,2.14,2.35,2.00,2.31,2.68,2.93,2.91
