,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.21,6.52,6.22,6.23,6.17,5.79,6.08,6.00,6.49,6.33
Days Sales Outstanding,58.82,55.99,58.67,58.60,59.17,63.00,60.01,60.87,56.20,57.70
Inventory Turnover,43.01,43.96,45.40,49.04,54.15,50.90,49.62,43.65,40.57,33.57
Days Inventory Outstanding,8.49,8.30,8.04,7.44,6.74,7.17,7.36,8.36,9.00,10.87
Accounts Payable Turnover,10.28,9.24,9.72,13.07,11.90,9.98,11.50,11.63,9.21,6.87
Accounts Payable Turnover Days,35.52,39.51,37.56,27.93,30.68,36.56,31.74,31.37,39.64,53.14
Cash Conversion Cycle,31.79,24.78,29.14,38.10,35.23,33.61,35.63,37.86,25.55,15.44
Inventory to Cash Days,50.33,47.68,50.63,51.15,52.43,55.83,52.66,52.51,47.20,46.83
Inventories,70,78,69,68,75,109,120,125,164,232
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,70,78,69,68,75,109,120,125,164,232
