,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,71024,73874,79157,84863,90039,92105,104213,121867,138639,156595
+ Sales & Services Revenue,71024,73874,79157,84863,90039,92105,104213,121867,138639,156595
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",9953,11748,12535,12558,12650,14020,13364,17450,15914,17686
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-9953,-11748,-12535,-12558,-12650,-14020,-13364,-17450,-15914,-17686
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-3840,-4368,-4631,-4555,-3964,-5068,-5985,-6238,-7925,-7769
"+ Interest Expense, Net",603,601,653,723,739,753,746,784,798,851
+ Interest Expense,603,601,653,723,739,753,746,784,798,851
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-4443,-4969,-5284,-5278,-4703,-5821,-6731,-7022,-8723,-8620
Pretax Income,3840,4368,4631,4555,3964,5068,5985,6238,7925,7769
- Income Tax Expense (Benefit),1206,1808,2071,2086,121,1318,1178,1666,1830,1750
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2634,2560,2560,2470,3843,3750,4807,4572,6095,6019
- Net Extraordinary Losses (Gains),145,-10,0,0,0,0,0,0,-18,-12
+ Discontinued Operations,-145,10,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,289,-19,0,0,0,0,0,0,-18,-12
Income (Loss) Incl. MI,2490,2570,2560,2470,3843,3750,4807,4572,6113,6031
- Minority Interest,0,0,0,0,0,0,0,0,9,6
"Net Income, GAAP",2490,2570,2560,2470,3843,3750,4807,4572,6104,6025
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2490,2570,2560,2470,3843,3750,4807,4572,6104,6025
Basic Weighted Avg Shares,293,268,261,264,256,251,256,251,242,240
"Basic EPS, GAAP",8.49,9.58,9.80,9.36,15.01,14.95,18.81,18.23,25.25,25.10
Basic EPS from Cont Ops,8.98,9.55,9.80,9.36,15.01,14.95,18.81,18.23,25.21,25.08
Diluted Weighted Avg Shares,304,286,273,268,268,254,260,254,247,243
"Diluted EPS, GAAP",8.20,8.99,9.38,9.21,14.35,14.75,18.47,17.98,24.73,24.81
Diluted EPS from Cont Ops,8.67,8.95,9.38,9.21,14.35,14.75,18.47,17.98,24.70,24.79
EBITDA,909,851,908,912,891,1132,1133,1154,1302,1675
EBITDA Margin (%),1.28,1.15,1.15,1.07,0.99,1.23,1.09,0.95,0.94,1.07
EBITA,0,0,0,0,1,5,0,0,0,0
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),3.51,3.48,3.23,2.91,4.27,4.07,4.61,3.75,4.40,3.85
Sales per Employee,1473517,1434449,1493519,1601189,1607846,1441393,1476105,1461235,1411802,1530743
Dividend per Share,1.53,1.79,2.51,2.59,2.75,3.09,3.20,3.80,4.57,5.12
Depreciation Expense,909,851,908,912,890,1127,1133,1154,1302,1675
