,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1589,1548,1355,1761,2483,3702,4609,7825,9015,12681
"+ Cash, Cash Equivalents & STI",1465,1387,1042,1435,2089,3168,3808,6659,7525,10779
+ Cash & Cash Equivalents,569,625,715,1184,1665,2650,3109,5988,6795,10504
+ ST Investments,896,762,328,251,423,518,699,671,730,275
+ Accounts & Notes Receiv,86,73,178,201,281,410,634,885,1137,1442
"+ Accounts Receivable, Net",86,73,178,201,281,410,634,885,1137,1442
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,14,31,56,78,112,124,168,281,353,461
+ Raw Materials,0,9,9,6,21,10,26,46,42,38
+ Work In Process,10,21,41,57,74,88,107,161,224,261
+ Finished Goods,4,2,8,15,17,27,34,73,87,162
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,-1,0,0,0,0,0,0,0
+ Other ST Assets,24,57,79,48,1,0,0,0,0,0
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,730,788,1142,1133,1063,2544,3709,3927,4418,5470
"+ Property, Plant & Equip, Net",697,716,698,698,789,812,745,1284,1424,1456
"+ Property, Plant & Equip",1005,994,1034,1086,1222,1263,1438,2075,2320,2483
- Accumulated Depreciation,308,278,336,388,432,451,693,791,896,1027
+ LT Investments & Receivables,0,0,0,20,20,0,0,0,0,0
+ LT Investments,0,0,0,20,20,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,34,72,444,414,253,1732,2964,2643,2993,4014
+ Total Intangible Assets,31,69,335,335,79,50,1402,1402,1402,1692
+ Goodwill,31,40,50,50,50,50,1402,1402,1402,1088
+ Other Intangible Assets,0,29,284,284,29,0,0,0,0,604
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,3,3,110,79,173,1681,1562,1241,1591,2322
Total Assets,2319,2336,2497,2894,3546,6246,8318,11752,13433,18151
+ Payables & Accruals,335,314,389,8,520,715,1205,1560,1874,2431
+ Accounts Payable,49,71,75,61,74,111,88,155,195,304
+ Accrued Taxes,8,10,31,7,0,43,72,104,211,123
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,277,233,283,-60,446,561,1045,1301,1467,2003
+ ST Debt,17,32,87,319,23,10,30,42,47,89
+ ST Borrowings,0,14,71,300,0,0,0,0,0,0
+ ST Finance Leases,17,18,16,19,23,10,30,42,47,89
+ Other ST Liabilities,46,22,31,-319,265,-10,-30,-42,-47,-89
+ Deferred Revenue,22,17,16,79,238,25,62,192,172,160
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,25,5,14,-399,27,-35,-93,-234,-219,-249
Total Current Liabilities,398,368,506,8,807,715,1205,1560,1874,2431
+ LT Debt,441,825,821,838,564,567,577,581,557,472
+ LT Borrowings,0,295,295,297,0,0,0,0,0,0
+ LT Finance Leases,441,531,525,541,564,567,577,581,557,472
+ Other LT Liabilities,522,415,584,709,940,528,451,923,902,1336
+ Accrued Liabilities,71,45,136,147,6,83,89,0,0,0
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
