,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,29402,32870,23633,15887,20620,23995,22408,14445,15295,20297
+ Sales & Services Revenue,29402,32870,23633,15887,20620,23995,22408,14445,15295,20297
- Cost of Revenue,24931,27659,21113,15023,18355,21009,20123,12900,13256,16984
+ Cost of Goods & Services,24931,27659,21113,15023,18355,21009,20123,12900,13256,16984
Gross Profit,4471,5211,2520,864,2265,2986,2285,1545,2039,3313
+ Other Operating Income,1000,-195,2485,7414,647,-21263,-20350,3799,0,3679
- Operating Expenses,333,309,200,228,256,254,227,182,263,-3073
"+ Selling, General & Admin",333,309,200,228,256,254,227,182,227,256
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,36,-3329
Operating Income (Loss),3138,5097,-165,-6778,1362,23995,22408,-2436,1776,2707
- Non-Operating (Income) Loss,374,385,771,847,680,22181,23530,784,524,597
"+ Interest Expense, Net",323,370,447,580,593,554,569,505,469,375
+ Interest Expense,331,383,447,639,593,554,569,505,469,375
- Interest Income,8,13,0,59,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,51,15,324,267,87,21627,22961,279,55,222
Pretax Income,2764,4712,-936,-7625,682,1814,-1122,-3220,1252,2110
- Income Tax Expense (Benefit),648,1275,-274,-1858,1131,157,7,-278,-216,515
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2116,3437,-662,-5767,-449,1657,-1129,-2942,1468,1595
- Net Extraordinary Losses (Gains),1,-62,13,-10,9,2,4,6,22,46
+ Discontinued Operations,19,64,-5,-2,-19,0,0,0,0,0
+ Extraord. & Accounting Changes,-18,-126,18,-8,28,2,4,6,22,46
Income (Loss) Incl. MI,2115,3499,-675,-5757,-458,1655,-1133,-2948,1446,1549
- Minority Interest,-10,-1,-4,6,5,-1,-2,-3,-11,-23
"Net Income, GAAP",2125,3500,-671,-5763,-463,1656,-1131,-2945,1457,1572
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2125,3500,-671,-5763,-463,1656,-1131,-2945,1457,1572
Basic Weighted Avg Shares,898,848,853,861,870,875,875,881,892,904
"Basic EPS, GAAP",2.37,4.13,-0.79,-6.69,-0.53,1.89,-1.29,-3.34,1.63,1.74
Basic EPS from Cont Ops,2.36,4.05,-0.78,-6.70,-0.52,1.89,-1.29,-3.34,1.65,1.76
Diluted Weighted Avg Shares,902,852,853,861,870,877,875,881,892,908
"Diluted EPS, GAAP",2.36,4.11,-0.79,-6.69,-0.53,1.89,-1.29,-3.34,1.63,1.73
Diluted EPS from Cont Ops,2.35,4.03,-0.78,-6.70,-0.52,1.89,-1.29,-3.34,1.65,1.76
EBITDA,5038,7223,1670,-5275,2918,25601,24033,-1378,2680,3647
EBITDA Margin (%),17.13,21.97,7.07,-33.20,14.15,106.69,107.25,-9.54,17.52,17.97
EBITA,3138,5097,-165,-6778,1362,23995,22408,-2436,1776,2707
EBIT,3138,5097,-165,-6778,1362,23995,22408,-2436,1776,2707
Gross Margin (%),15.21,15.85,10.66,5.44,10.98,12.44,10.20,10.70,13.33,16.32
Operating Margin (%),10.67,15.51,-0.70,-42.66,6.61,100.00,100.00,-16.86,11.61,13.34
Profit Margin (%),7.23,10.65,-2.84,-36.27,-2.25,6.90,-5.05,-20.39,9.53,7.74
Sales per Employee,381844,410875,363585,317740,374909,399917,407418,361125,382375,451044
Dividend per Share,0.52,0.63,0.72,0.72,0.72,0.72,0.72,0.32,0.18,0.48
Depreciation Expense,1900,2126,1835,1503,1556,1606,1625,1058,904,940
