,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.55,0.73,1.33,0.80,1.08,0.75,1.05,1.17,1.12,0.65
Current Ratio,1.06,1.33,1.80,1.20,1.53,1.34,1.74,1.86,1.77,1.27
Quick Ratio,0.65,0.82,1.63,1.07,1.37,1.17,1.50,1.59,1.47,1.02
CFO/Avg Current Liab,0.31,0.25,0.39,0.79,0.77,0.90,1.06,1.23,1.25,1.07
Common Equity/Total Assets,52.37,47.51,76.10,93.33,89.76,109.73,113.42,115.63,125.71,129.66
Long-Term Debt/Equity (%),0,26.15,25.35,86.75,65.14,26.80,16.45,13.91,12.68,23.61
Long-Term Debt/Capital (%),0,15.73,16.31,24.28,22.22,10.95,8.33,7.06,5.93,8.75
Long-Term Debt/Total Assets (%),0,10.86,14.84,30.69,26.64,13.99,10.31,8.78,7.92,12.62
Total Debt/Equity (%),28.10,51.83,25.35,93.49,73.73,34.56,16.45,13.91,12.68,27.25
Total Debt/Capital (%),20.34,31.19,16.31,26.16,25.15,14.12,8.33,7.06,5.93,10.10
Total Debt/Total Assets (%),13.38,21.53,14.84,33.07,30.16,18.04,10.31,8.78,7.92,14.56
CFO/Total Liabilities,28.89,16.88,38.79,32.83,32.93,51.24,58.17,62.08,66.90,51.92
CFO/CapEx,8.18,7.96,8.44,8.28,8.13,9.83,9.78,9.54,16.46,10.00
Altman's Z-Score,2.84,2.83,6.08,5.54,7.61,9.24,12.16,18.55,22.32,14.80
