,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,424,348,636,896,1199,2444,2116,3513,8075,4338
+ Depreciation & Amortization,41,53,75,105,145,148,210,236,286,341
+ Non-Cash Items,309,322,390,245,890,300,304,373,636,578
+ Stock-Based Compensation,198,307,459,560,507,427,464,432,602,725
+ Deferred Income Taxes,64,-67,-122,-360,319,-140,-131,76,-147,-746
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,47,82,53,45,64,12,-29,-135,182,600
+ Chg in Non-Cash Work Cap,-191,20,230,228,-927,-697,-200,-1504,-1916,-243
+ (Inc) Dec in Accts Receiv,-199,-62,-491,-144,-363,-269,-473,-1356,-1927,708
+ (Inc) Dec in Inventories,-48,-61,-112,-150,-314,-388,-335,-529,-494,-696
+ (Inc) Dec in Prepaid Assets,-53,-38,-79,24,-113,-56,-130,115,-241,-149
+ Inc (Dec) in Accts Payable,137,162,304,254,-23,210,445,119,866,-138
+ Inc (Dec) in Other,-28,19,609,244,-113,-194,294,148,-120,32
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,584,743,1331,1473,1307,2195,2430,2618,7081,5015
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-156,-333,-678,-512,-273,-383,-430,-615,-552,-2644
+ Acq of Fixed Prod Assets,-156,-333,-678,-512,-273,-383,-430,-615,-552,-1617
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,-1027
+ Net Change in LT Investment,-199,-88,-230,-535,-733,-1070,-1598,544,-4833,-1937
+ Dec in LT Investment,378,476,327,274,545,776,1604,3785,2215,5551
+ Inc in LT Investment,-577,-564,-557,-809,-1277,-1845,-3202,-3241,-7048,-7488
+ Net Cash From Acq & Div,0,0,0,0,0,0,0,0,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,0,0,0,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,0,0,0,0,-10,0,0,0,797
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-355,-421,-908,-1047,-1005,-1463,-2028,-71,-5385,-3785
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,-2,-222,-140,-41,37,0,0,1982,0,0
+ Cash From Debt,0,0,26,0,57,0,0,3482,0,0
+ Repayments of Debt,-2,-222,-166,-41,-20,0,0,-1500,0,0
+ Cash (Repurchase) of Equity,-138,-142,46,-16,-61,-77,-252,-3952,-1006,-1009
+ Increase in Capital Stock,57,126,206,127,240,115,212,2575,1672,1520
+ Decrease in Capital Stock,-195,-268,-161,-143,-302,-192,-464,-6528,-2678,-2528
+ Other Financing Activities,217,154,-168,-643,0,0,0,0,0,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,77,-209,-263,-700,-24,-77,-252,-1970,-1006,-1009
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,305,113,160,-274,278,655,150,577,691,221
EBITDA,801,891,1327,1435,2225,2683,2420,3813,9233,5335
EBITDA Margin (%),38.07,31.60,32.33,29.53,37.89,39.97,30.78,44.87,57.45,43.83
Net Cash Paid for Acquisitions,0,0,0,0,0,0,0,0,0,0
Free Cash Flow,427,410,653,961,1035,1812,2000,2004,6529,2371
Free Cash Flow to Firm,455,427,660,966,1049,1839,2027,2056,6579,2424
Free Cash Flow to Equity,425,188,512,921,1072,1812,2000,3985,6529,3398
Free Cash Flow per Basic Share,4.36,4.08,6.33,9.18,9.73,16.79,18.32,18.62,61.77,22.14
Price/Free Cash Flow,41.82,43.03,31.45,21.52,27.60,16.15,14.98,17.03,9.44,10.69
Cash Flow to Net Income,1.38,2.14,2.09,1.65,1.09,0.90,1.15,0.75,0.88,1.16
