,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,17770,17939,21752,21956,28345,24553,25747,25940,31048,32935
"+ Cash, Cash Equivalents & STI",1901,2865,4616,2356,6879,1763,2531,2771,3407,4717
+ Cash & Cash Equivalents,1901,2865,4616,2356,6879,1763,2531,2771,3407,4717
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,6304,5380,6523,7405,8048,7800,8448,8264,9103,10561
"+ Accounts Receivable, Net",6304,5380,6523,7405,8048,7800,8448,8264,9103,10561
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,8373,8266,9211,10615,11301,12308,12822,13198,14594,15636
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,8373,8266,9211,10615,11301,12308,12822,13198,14594,15636
+ Other ST Assets,1192,1428,1402,1580,2117,2682,1946,1707,3944,2021
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,8049,8094,8390,12166,11767,15398,15216,14826,13405,10943
"+ Property, Plant & Equip, Net",1489,1459,1506,1796,1879,2487,2356,2366,2360,2361
"+ Property, Plant & Equip",3669,3870,4034,4476,4627,5260,5168,5331,5588,5883
- Accumulated Depreciation,2180,2411,2528,2680,2748,2773,2812,2965,3228,3522
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,6560,6635,6884,10370,9888,12911,12860,12460,11045,8582
+ Total Intangible Assets,5574,5870,6018,9426,9207,12229,11808,11275,10094,7629
+ Goodwill,4601,4878,5070,7167,7221,8316,8378,8357,7989,5855
+ Other Intangible Assets,973,992,948,2259,1986,3913,3430,2918,2105,1774
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,986,765,866,944,681,682,1052,1185,951,953
Total Assets,25819,26033,30142,34122,40112,39951,40963,40766,44453,43878
+ Payables & Accruals,14422,14314,16962,19114,19894,21679,23657,23605,26657,29970
+ Accounts Payable,12295,12149,14368,17306,17906,19677,21535,21374,23700,27128
+ Accrued Taxes,0,0,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,2127,2165,2594,1808,1988,2002,2122,2231,2957,2842
+ ST Debt,168,801,281,587,1327,1001,452,10,871,580
+ ST Borrowings,168,801,281,587,1327,1001,452,10,871,580
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,0,0,0,0,0,213,0,0,96,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,0,0,0,0,0,213,0,0,96,0
Total Current Liabilities,14590,15115,17243,19701,21221,22893,24109,23615,27624,30550
+ LT Debt,3686,3171,5211,4952,9068,8012,7579,6765,5365,4735
+ LT Borrowings,3686,3171,5211,4952,9068,8012,7579,6765,5365,4735
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,1568,1346,1432,2898,2995,2987,2945,8594,9670,9299
+ Accrued Liabilities,1568,1346,1432,2781,2877,2975,2945,8594,9670,9299
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,0,0,0,117,118,12,0,0,0,0
Total Noncurrent Liabilities,5254,4517,6643,7850,12063,10999,10524,15359,15035,14034
Total Liabilities,19844,19632,23886,27551,33284,33892,34633,38974,42659,44584
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,5906,5960,6006,6020,5394,5460,5526,2789,2806,2813
+ Common Stock,2953,2980,3003,3010,2697,2730,2763,2789,2806,2813
+ Additional Paid in Capital,2953,2980,3003,3010,2697,2730,2763,0,0,0
- Treasury Stock,1084,1423,2245,2759,731,1224,1790,2066,2186,3128
+ Retained Earnings,4038,4774,5521,6419,4967,4645,5434,1170,1205,-280
+ Other Equity,68,70,-23,-116,-125,-92,-79,-104,-34,-114
Equity Before Minority Interest,5975,6401,6256,6554,6808,6059,6328,1789,1791,-709
+ Minority/Non Controlling Interest,0,0,0,17,20,0,2,3,3,3
Total Equity,5975,6401,6256,6571,6828,6059,6330,1792,1794,-706
Total Liabilities & Equity,25819,26033,30142,34122,40112,39951,40963,40766,44453,43878
Shares Outstanding,339,337,328,322,316,309,299,293,291,273
Capital Leases - Total,0,0,0,0,0,0,0,0,0,0
Net Debt,1953,1107,876,3183,3516,7250,5500,4004,2829,598
Net Debt to Equity,32.69,17.29,14.00,48.44,51.49,119.66,86.89,223.44,157.69,-84.70
Tangible Common Equity Ratio,2,3,1,-12,-8,-22,-19,-32,-24,-23
Current Ratio,1.22,1.19,1.26,1.11,1.34,1.07,1.07,1.10,1.12,1.08
Cash Conversion Cycle,8.32,6.77,4.63,2.72,2.33,1.88,-0.59,-1.02,-0.28,-1.40
Number of Employees,33600,34000,34500,37300,49800,50200,49500,48000,47300,46500
