,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,9.00,9.65,9.74,9.73,9.73,9.60,9.21,8.79,11.44,11.13
Days Sales Outstanding,40.53,37.81,37.46,37.53,37.53,38.01,39.63,41.54,31.91,32.80
Inventory Turnover,4.49,4.59,14.84,14.94,16.92,16.61,15.01,13.10,18.96,19.13
Days Inventory Outstanding,81.25,79.53,24.60,24.43,21.58,21.98,24.32,27.87,19.25,19.08
Accounts Payable Turnover,1.29,1.27,4.38,4.38,5.14,4.99,5.03,5.35,8.44,8.52
Accounts Payable Turnover Days,281.89,287.91,83.40,83.27,71.03,73.15,72.58,68.19,43.26,42.85
Cash Conversion Cycle,-160.11,-170.56,-21.34,-21.31,-11.92,-13.16,-8.64,1.21,7.89,9.03
Inventory to Cash Days,-40.71,-41.72,12.85,13.09,15.95,16.04,15.31,13.67,12.66,13.72
Inventories,430,459,407,357,424,385,371,348,562,634
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,430,459,407,357,424,385,371,348,562,634
