,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,36193,42863,43127,39950,37743,37224,34292,34689,33320,31788
ST Debt,2306,2717,1821,2696,2828,3388,2377,2558,2646,3385
LT Debt,33887,40146,41306,37254,34915,33836,31915,32131,30674,28403
Total Debt/EBITDA,6.24,6.34,6.32,6.48,6.49,5.95,5.41,6.13,4.99,5.11
Net Debt/EBITDA,6.15,6.29,6.29,6.37,6.44,5.42,5.38,5.92,4.82,4.99
Total Debt/EBIT,9.07,9.08,9.55,10.09,10.61,9.40,8.72,9.93,7.34,7.88
Net Debt/EBIT,8.93,9.01,9.50,9.92,10.54,8.57,8.68,9.59,7.09,7.70
EBITDA to Interest Expense,3.46,3.76,3.33,3.42,3.18,3.26,3.52,-3.55,-4.47,-4.11
EBITDA-CapEx/Interest Expense,1.45,1.75,1.43,1.82,1.44,3.25,2.26,-2.48,-3.62,-3.04
EBIT to Interest Expense,2.38,2.63,2.20,2.19,1.94,2.07,2.18,-2.19,-3.04,-2.67
Interest Expense,1675,1798,2051,1806,1832,1917,1801,-1595,-1492,-1513
Common Equity/Total Assets,-1.81,-2.50,-7.22,-8.28,-9.78,-9.75,-10.34,-13.77,-15.01,-15.02
Long-Term Debt/Equity (%),119.81,116.62,116.26,107.05,99.40,96.13,91.48,98.66,96.09,88.44
Long-Term Debt/Capital (%),67.74,97.61,110.52,110.63,110.84,108.97,114.93,124.03,128.63,125.50
Long-Term Debt/Total Assets (%),45.13,48.23,49.04,46.39,44.17,42.90,43.04,44.64,43.56,40.53
Total Debt/Equity (%),127.96,124.51,121.38,114.79,107.46,105.76,98.29,106.52,104.38,98.98
Total Debt/Capital (%),72.35,104.22,115.40,118.64,119.82,119.88,123.49,133.90,139.73,140.46
Total Debt/Total Assets (%),48.20,51.49,51.20,49.75,47.74,47.20,46.24,48.20,47.32,45.36
Net Debt to Equity,125.94,123.59,120.74,112.83,106.70,96.44,97.76,102.88,100.81,96.67
Net Debt/Capital (%),72.03,104.25,115.49,119.02,119.99,122.23,123.65,135.53,141.72,141.84
EBITDA,5796,6760,6825,6168,5818,6258,6342,5656,6675,6219
EBITDA-CapEx,2427,3143,2929,3286,2630,6238,4072,3949,5394,4598
Operating Income (Loss),3990,4720,4516,3959,3557,3961,3931,3492,4540,4033
