,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1031,2125,2229,2230,2217,2262,2265,2264,2267,2248
Diluted Weighted Avg Shares,1036,1137,2193,2230,2230,2216,2264,2263,2266,2258
Basic Weighted Avg Shares,1036,1137,2187,2230,2230,2216,2264,2263,2266,2258
Revenue per Share,13.58,14.27,6.59,5.86,6.15,6.38,5.83,5.17,7.33,8.50
EBITDA per Share,5.59,5.95,3.12,2.77,2.61,2.82,2.80,2.50,2.95,2.75
Operating Income per Share,3.85,4.15,2.06,1.78,1.60,1.79,1.74,1.54,2.00,1.79
"Basic EPS, GAAP",1.15,0.90,0.14,0.25,0.01,0.67,0.97,0.05,0.79,1.13
Basic EPS from Cont Ops,2.60,2.15,0.15,0.32,0.10,0.87,0.99,0.08,0.82,1.16
"Diluted EPS, GAAP",1.15,0.90,0.14,0.25,0.01,0.67,0.97,0.05,0.79,1.13
Diluted EPS from Cont Ops,2.60,2.15,0.15,0.32,0.10,0.87,0.99,0.08,0.82,1.16
Dividend per Share,1.57,1.55,1.93,0.57,0.57,0.80,0.96,1.08,1.11,1.11
Cash Flow per Share,3.92,3.93,2.42,2.15,2.06,2.28,2.10,2.01,2.52,2.20
Free Cash Flow per Basic Share,0.67,0.75,0.64,0.85,0.63,2.27,1.09,1.26,1.95,1.48
Cash & Equivalents per Share,0.55,0.15,0.10,0.31,0.12,1.45,0.49,0.52,0.50,0.33
Book Value per Share,-1.32,-0.98,-2.73,-2.98,-3.49,-3.40,-3.39,-4.38,-4.66,-4.68
Tangible Book Value per Share,3.67,4.60,5.27,5.67,5.85,5.85,5.93,5.62,5.30,5.41
