,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,26502,21802,32523,47524,54581,53765,66907,165508,145546,172754
- Cash & Cash Equivalents,5891,5315,4582,5500,1219,1203,1528,10385,6631,4507
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,17085,18881,20666,22186,13733,12965,26112,104219,106011,107858
Enterprise Value,37696,35368,45609,64210,67095,65527,91491,259342,244926,276105
Total Capital,-6003,-3960,-1442,1576,-2341,11,17279,98383,103199,107635
Total Debt/Capital (%),-284.61,-476.79,-1433.15,1407.74,-586.63,117863.64,151.12,105.93,102.72,100.21
Total Debt / EV,0.45,0.53,0.45,0.35,0.20,0.20,0.29,0.40,0.43,0.39
EV/Sales,1.54,1.20,1.42,1.71,1.65,1.51,2.03,3.79,3.06,3.47
EV/EBITDA,7.88,6.69,6.55,6.72,6.31,5.56,7.42,12.23,10.52,12.69
EV/EBIT,32.55,40.42,20.02,19.35,14.42,12.34,15.99,36.77,35.54,34.06
EV/Cash Flow to Firm,8.60,7.14,6.98,8.89,10.77,13.37,11.91,24.10,14.45,14.12
EV/Free Cash Flow to Firm,4.29,2.91,3.46,4.04,3.88,6.20,6.08,11.21,6.34,7.49
Diluted Market Cap,22371,22030,32691,47909,55367,54278,67417,153905,146193,175753
Diluted Enterprise Value,33565,35596,48775,64595,67881,66040,92001,247739,245573,279104
EV per Share,47.01,43.80,55.73,77.70,78.07,77.07,106.77,208.84,196.06,223.76
TTM Sales,24420,29564,32053,37490,40604,43310,44998,68397,80118,79571
TTM EBITDA,4785,5287,6966,9562,10637,11795,12338,21205,23275,21758
TTM Operating Income,1158,875,2278,3319,4653,5309,5722,7054,6892,8107
TTM Cash Flow to Firm,4384,4954,6535,7220,6229,4900,7679,10762,16951,19550
TTM Free Cash Flow to Firm,8790,12171,13194,15890,17294,10568,15037,23129,38643,36851
