,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,17085,18881,20666,22186,13733,12965,26112,104219,106011,107858
ST Debt,244,87,182,354,1612,841,3269,9510,10168,9837
LT Debt,16841,18794,20484,21832,12121,12124,22843,94709,95843,98021
Total Debt/EBITDA,3.57,3.57,2.97,2.32,1.29,1.10,2.12,4.91,4.55,4.96
Net Debt/EBITDA,1.82,2.09,2.31,1.75,1.18,1.00,0.77,2.86,2.90,3.10
Total Debt/EBIT,14.75,21.58,9.07,6.68,2.95,2.44,4.56,14.77,15.38,13.30
Net Debt/EBIT,7.51,12.62,7.06,5.03,2.69,2.22,1.65,8.61,9.80,8.32
EBITDA to Interest Expense,3.91,3.91,4.66,5.53,6.37,8.69,10.87,7.77,6.92,6.47
EBITDA-CapEx/Interest Expense,0.31,-1.43,0.21,0.52,-0.26,4.52,4.39,3.24,0.47,1.32
EBIT to Interest Expense,0.95,0.65,1.52,1.92,2.78,3.91,5.04,2.58,2.05,2.41
Interest Expense,1223,1351,1496,1730,1671,1357,1135,2730,3362,3364
Common Equity/Total Assets,-46.22,-40.32,-35.41,-31.28,-22.78,-17.88,-10.16,-2.92,-1.36,-0.11
Long-Term Debt/Equity (%),118.22,119.99,123.72,119.72,53.73,49.05,79.35,144.94,138.70,140.72
Long-Term Debt/Capital (%),-280.54,-474.60,-1420.53,1385.28,-517.77,110218.18,132.20,96.27,92.87,91.07
Long-Term Debt/Total Assets (%),33.71,33.17,32.81,33.13,17.18,16.73,26.28,47.32,46.40,46.38
Total Debt/Equity (%),119.94,120.55,124.82,121.66,60.88,52.45,90.70,159.49,153.41,154.84
Total Debt/Capital (%),-284.61,-476.79,-1433.15,1407.74,-586.63,117863.64,151.12,105.93,102.72,100.21
Total Debt/Total Assets (%),34.20,33.33,33.10,33.67,19.46,17.89,30.04,52.07,51.32,51.04
Net Debt to Equity,61.06,70.52,97.14,91.50,55.47,47.58,32.84,92.95,97.77,96.84
Net Debt/Capital (%),-73.13,-119.08,-267.00,-425.23,-351.52,-986.74,60.03,69.02,69.96,65.41
EBITDA,4785,5287,6966,9562,10637,11795,12338,21205,23275,21758
EBITDA-CapEx,379,-1930,307,892,-428,6127,4980,8838,1583,4457
Operating Income (Loss),1158,875,2278,3319,4653,5309,5722,7054,6892,8107
