,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,2338,2788,2972,2992,3358,4044,4109,4015,5256,6260
+ Sales & Services Revenue,2338,2788,2972,2992,3358,4044,4109,4015,5256,6260
- Cost of Revenue,1801,2100,2215,2247,2483,2899,2939,2787,3481,4004
+ Cost of Goods & Services,1801,2100,2215,2247,2483,2899,2939,2787,3481,4004
Gross Profit,536,687,757,745,875,1144,1170,1229,1775,2256
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,198,246,259,261,299,327,352,322,383,415
"+ Selling, General & Admin",124,145,154,152,177,194,206,184,224,259
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,74,101,106,108,122,133,145,138,160,157
Operating Income (Loss),338,441,498,484,576,817,819,907,1392,1841
- Non-Operating (Income) Loss,10,9,8,6,0,2,-5,6,3,-1
"+ Interest Expense, Net",9,7,5,4,1,-3,-6,1,1,-3
+ Interest Expense,10,7,5,4,2,0,0,3,2,2
- Interest Income,0,0,0,0,1,3,7,2,1,5
+ Other Non-Op (Income) Loss,0,2,3,2,-1,4,1,5,2,3
Pretax Income,329,433,490,478,576,816,824,901,1388,1841
- Income Tax Expense (Benefit),123,165,185,182,112,210,208,229,354,464
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,206,268,305,296,464,606,616,673,1034,1377
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,206,268,305,296,464,606,616,673,1034,1377
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",206,268,305,296,464,606,616,673,1034,1377
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",206,268,305,296,464,606,616,673,1034,1377
Basic Weighted Avg Shares,129,129,128,125,123,123,120,118,116,112
"Basic EPS, GAAP",1.59,2.07,2.38,2.37,3.76,4.93,5.11,5.71,8.94,12.26
Basic EPS from Cont Ops,1.59,2.07,2.38,2.37,3.76,4.93,5.11,5.71,8.94,12.26
Diluted Weighted Avg Shares,129,129,128,125,124,123,121,118,116,113
"Diluted EPS, GAAP",1.59,2.07,2.38,2.37,3.75,4.92,5.10,5.68,8.89,12.18
Diluted EPS from Cont Ops,1.59,2.07,2.38,2.37,3.75,4.92,5.10,5.68,8.89,12.18
EBITDA,466,588,664,674,782,1047,1072,1168,1652,2117
EBITDA Margin (%),19.91,21.08,22.32,22.52,23.28,25.90,26.10,29.09,31.42,33.81
EBITA,338,441,498,484,576,817,819,907,1392,1841
EBIT,338,441,498,484,576,817,819,907,1392,1841
Gross Margin (%),22.94,24.66,25.48,24.89,26.07,28.30,28.48,30.60,33.77,36.04
Operating Margin (%),14.48,15.83,16.76,16.17,17.15,20.21,19.92,22.59,26.47,29.40
Profit Margin (%),8.82,9.60,10.25,9.89,13.81,14.98,14.98,16.75,19.68,22.00
Sales per Employee,166109,169549,165771,170525,175057,190032,204383,203000,222133,266715
Dividend per Share,0,0,0,0,0.27,0.35,0.45,0.60,0.80,1.20
Depreciation Expense,127,146,165,190,206,230,254,261,260,276
