,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,1596,1747,2068,1995,2145,2395,2607,2785,2999,2497
+ Sales & Services Revenue,1596,1747,2068,1995,2145,2395,2607,2785,2999,2497
- Cost of Revenue,623,717,803,714,784,886,977,994,1058,825
+ Cost of Goods & Services,623,717,803,714,784,886,977,994,1058,825
Gross Profit,973,1030,1265,1281,1361,1509,1630,1791,1941,1672
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,359,370,528,513,560,675,933,753,940,266
"+ Selling, General & Admin",229,227,313,302,323,379,604,414,423,382
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,130,142,215,212,237,296,330,339,518,-116
Operating Income (Loss),614,660,737,768,801,834,697,1038,1001,1407
- Non-Operating (Income) Loss,76,70,19,114,110,114,129,141,125,144
"+ Interest Expense, Net",76,70,121,120,119,130,127,138,127,139
+ Interest Expense,76,70,121,120,119,130,127,138,127,139
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-1,0,-102,-6,-9,-15,2,2,-2,5
Pretax Income,539,591,717,654,691,720,568,898,875,1262
- Income Tax Expense (Benefit),196,220,210,202,136,121,119,185,209,220
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,342,371,508,452,555,599,450,713,666,1042
- Net Extraordinary Losses (Gains),-6,-29,0,-140,0,0,0,0,0,89
+ Discontinued Operations,6,29,33,140,0,0,0,59,59,-88
+ Extraord. & Accounting Changes,-12,-58,-33,-279,0,0,0,-59,-59,176
Income (Loss) Incl. MI,348,400,508,591,555,599,450,713,666,954
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",348,400,508,591,555,599,450,713,666,954
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",348,400,508,591,555,599,450,713,666,954
Basic Weighted Avg Shares,168,166,165,168,165,165,164,163,162,158
"Basic EPS, GAAP",2.07,2.41,3.07,3.51,3.36,3.63,2.75,4.38,4.12,6.04
Basic EPS from Cont Ops,2.04,2.24,3.07,2.68,3.36,3.63,2.75,4.38,4.12,6.60
Diluted Weighted Avg Shares,172,169,168,171,169,168,167,165,163,159
"Diluted EPS, GAAP",2.02,2.37,3.01,3.45,3.29,3.56,2.70,4.31,4.08,6.00
Diluted EPS from Cont Ops,1.99,2.19,3.01,2.64,3.29,3.56,2.70,4.31,4.08,6.56
EBITDA,749,804,952,992,1039,1130,1021,1396,1384,1747
EBITDA Margin (%),46.93,46.02,46.04,49.73,48.42,47.19,39.15,50.14,46.16,69.94
EBITA,614,660,737,768,801,834,697,1038,1001,1407
EBIT,614,660,737,768,801,834,697,1038,1001,1407
Gross Margin (%),60.99,58.97,61.16,64.19,63.46,63.00,62.53,64.31,64.72,66.98
Operating Margin (%),38.50,37.81,35.62,38.47,37.35,34.83,26.73,37.28,33.37,56.33
Profit Margin (%),21.83,22.90,24.54,29.63,25.88,25.00,17.26,25.59,22.22,38.20
Sales per Employee,224905,266676,261178,315996,293702,292656,280333,310781,320124,356714
Dividend per Share,0,0,0,0,0,0,1.00,1.08,1.16,1.24
Depreciation Expense,135,143,215,225,237,296,324,358,384,340
