,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,4.75,5.50,5.80,6.44,6.39,6.60,6.18,5.03,8.38,8.95
Days Sales Outstanding,76.90,66.32,62.93,56.66,57.12,55.27,59.07,72.52,43.58,40.80
Inventory Turnover,1.45,1.62,1.46,1.72,1.57,1.49,1.29,1.06,3.60,3.81
Days Inventory Outstanding,251.86,225.41,249.24,211.62,233.17,244.77,282.01,342.85,101.28,95.86
Accounts Payable Turnover,2.32,2.72,3.26,2.84,2.62,2.40,2.47,1.98,6.44,5.53
Accounts Payable Turnover Days,157.48,134.23,112.06,128.33,139.39,152.33,147.64,184.10,56.68,65.97
Cash Conversion Cycle,171.27,157.50,200.11,139.95,150.91,147.71,193.44,231.28,88.18,70.69
Inventory to Cash Days,-174.96,-159.10,-186.30,-154.95,-176.06,-189.51,-222.94,-270.32,-57.71,-55.06
Inventories,6166,5663,7513,6783,7578,7508,8283,8046,9059,8981
Raw Materials,505,510,867,793,788,546,790,738,994,859
Work In Process,3445,3248,3932,3696,3908,4701,4743,4430,4424,5519
Finished Goods,2216,1905,2714,2293,2883,2262,2750,2878,3641,2603
Other Inventory,0,0,0,1,-1,-1,0,0,0,0
