,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,19967,21573,14908,20663,22656,15102,17043,18479,17668,12131
- Cash & Cash Equivalents,1802,1881,1050,1033,1018,589,511,595,1295,804
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,179,148,25,18,19,21,5,14,0,0
+ Total Debt,11531,11423,15603,17598,17448,16952,16374,14720,5815,5862
Enterprise Value,29875,31263,29486,37246,39105,31486,32911,27768,21943,17189
Total Capital,19815,16686,19549,21957,23989,24335,24092,22588,14897,16166
Total Debt/Capital (%),58.19,68.46,79.81,80.15,72.73,69.66,67.96,65.17,39.03,36.26
Total Debt / EV,0.39,0.37,0.53,0.47,0.45,0.54,0.50,0.53,0.27,0.34
EV/Sales,1.03,1.32,1.32,1.77,1.80,1.35,1.47,1.35,1.13,0.81
EV/EBITDA,8.00,8.06,8.02,13.17,11.97,7.34,8.82,9.37,8.20,6.15
EV/EBIT,13.65,12.69,12.37,23.28,21.21,10.63,13.57,16.55,14.97,9.80
EV/Cash Flow to Firm,7.44,8.69,10.06,13.01,12.78,8.68,8.42,8.31,9.53,6.74
EV/Free Cash Flow to Firm,5.73,6.30,6.67,8.84,8.78,6.05,6.35,6.79,7.69,4.94
Diluted Market Cap,20505,22181,15215,20882,22918,15615,17334,18601,18317,12709
Diluted Enterprise Value,30413,31871,29793,37465,39367,31999,33202,32740,22837,17767
EV per Share,68.47,74.41,71.55,90.57,94.70,78.60,83.94,70.64,57.97,49.07
TTM Sales,29080,23617,22365,21079,21743,23306,22376,20580,19363,21161
TTM EBITDA,3735,3877,3678,2827,3267,4290,3731,2965,2676,2794
TTM Operating Income,2188,2463,2384,1600,1844,2962,2425,1678,1466,1754
TTM Cash Flow to Firm,4017,3598,2931,2864,3061,3628,3907,3340,2304,2550
TTM Free Cash Flow to Firm,5215,4964,4418,4212,4452,5200,5183,4091,2853,3481
