,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.35,0.38,0.27,0.25,0.20,0.13,0.06,0.66,0.37,0.16
Current Ratio,1.76,1.62,1.65,1.71,1.62,1.49,0.77,1.36,1.71,1.35
Quick Ratio,1.08,1.01,0.95,0.99,0.84,0.96,0.48,1.07,1.24,0.91
CFO/Avg Current Liab,0.60,0.61,0.58,0.62,0.38,0.66,0.54,0.36,0.33,0.48
Common Equity/Total Assets,25.71,17.83,12.80,13.02,19.24,21.93,23.04,24.76,35.98,43.04
Long-Term Debt/Equity (%),131.22,202.95,384.62,398.23,261.99,220.95,155.30,133.08,61.87,60.01
Long-Term Debt/Capital (%),54.86,64.01,77.64,79.06,71.44,67.04,49.75,46.36,37.72,31.54
Long-Term Debt/Total Assets (%),34.48,37.24,49.56,52.06,50.55,48.59,35.81,33.01,22.26,21.30
Total Debt/Equity (%),139.20,217.04,395.41,403.72,266.75,229.61,212.15,187.09,64.03,68.99
Total Debt/Capital (%),58.19,68.46,79.81,80.15,72.73,69.66,67.96,65.17,39.03,36.26
Total Debt/Total Assets (%),36.57,39.82,50.95,52.78,51.46,50.49,48.92,46.41,23.04,24.49
CFO/Total Liabilities,13.03,13.14,9.67,8.55,6.42,12.32,14.02,12.84,12.56,14.08
CFO/CapEx,2.53,2.25,1.74,1.84,1.26,2.05,2.83,4.08,3.70,2.34
Altman's Z-Score,2.23,2.22,1.79,1.65,1.82,1.88,1.72,1.91,2.48,2.52
