,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,26358,16951,9994,10776,9008,11109,7965,8401,14458,14875
- Cash & Cash Equivalents,3697,2375,1276,673,2154,848,519,574,770,735
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,18,18,33,38,22,207,182,174,144,140
+ Total Debt,1079,3833,3860,3818,5228,4529,4614,4578,4282,3622
Enterprise Value,23758,18426,12610,13959,12104,14998,12243,12579,18114,17901
Total Capital,12704,15023,14911,14723,15884,15805,14722,15267,16444,17969
Total Debt/Capital (%),8.49,25.51,25.88,25.93,32.91,28.66,31.34,29.99,26.04,20.16
Total Debt / EV,0.05,0.21,0.31,0.27,0.43,0.30,0.38,0.36,0.24,0.20
EV/Sales,2.38,2.03,1.42,1.95,1.63,1.56,1.37,1.45,1.47,0.94
EV/EBITDA,8.44,8.48,6.25,13.55,10.70,8.28,9.79,9.98,5.27,3.13
EV/EBIT,10.75,12.97,9.86,43.76,25.99,16.16,33.34,30.46,6.90,3.74
EV/Cash Flow to Firm,12.59,7.67,6.54,9.63,13.75,9.41,9.83,5.37,7.84,4.43
EV/Free Cash Flow to Firm,6.84,5.53,4.30,6.09,7.12,5.89,4.86,3.58,5.03,3.39
Diluted Market Cap,26425,17323,10215,10315,9004,11136,8071,8450,14963,15618
Diluted Enterprise Value,23825,18798,12831,13498,12100,15025,12349,12628,18619,18644
EV per Share,55.79,50.13,35.77,37.99,34.48,38.91,32.32,33.18,49.13,52.80
TTM Sales,9974,9056,8895,7163,7409,9587,8906,8682,12357,19125
TTM EBITDA,2814,2172,2019,1030,1131,1812,1250,1261,3440,5719
TTM Operating Income,2210,1421,1279,319,466,928,367,413,2627,4785
TTM Cash Flow to Firm,1888,2403,1929,1450,880,1593,1246,2341,2311,4037
TTM Free Cash Flow to Firm,3476,3332,2929,2293,1700,2548,2518,3511,3599,5285
