,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1079,3833,3860,3818,5228,4529,4614,4578,4282,3622
ST Debt,70,55,69,39,350,38,89,504,899,1210
LT Debt,1010,3778,3791,3779,4878,4492,4526,4074,3382,2412
Total Debt/EBITDA,0.38,1.76,1.91,3.71,4.62,2.50,3.69,3.63,1.24,0.63
Net Debt/EBITDA,-0.93,0.67,1.28,3.05,2.72,2.03,3.28,3.18,1.02,0.50
Total Debt/EBIT,0.49,2.70,3.02,11.97,11.23,4.88,12.57,11.09,1.63,0.76
Net Debt/EBIT,-1.18,1.03,2.02,9.86,6.60,3.97,11.15,9.70,1.34,0.60
EBITDA to Interest Expense,0,16.85,15.11,7.33,6.60,10.91,6.83,6.98,20.34,41.50
EBITDA-CapEx/Interest Expense,0,9.64,7.62,1.33,1.82,5.16,-0.12,0.50,12.72,32.45
EBIT to Interest Expense,0,11.02,9.57,2.27,2.72,5.59,2.01,2.29,15.53,34.73
Interest Expense,0,129,134,141,171,166,183,181,169,138
Common Equity/Total Assets,64.18,61.11,63.28,64.53,57.07,55.01,51.43,53.13,54.54,60.75
Long-Term Debt/Equity (%),7.51,35.24,39.64,39.28,50.61,42.35,48.31,41.76,31.47,19.78
Long-Term Debt/Capital (%),7.95,25.15,25.42,25.67,30.71,28.42,30.74,26.68,20.57,13.42
Long-Term Debt/Total Assets (%),5.58,20.66,21.77,22.44,26.18,22.32,23.45,20.59,15.35,10.31
Total Debt/Equity (%),8.03,35.75,40.35,39.68,54.23,42.71,49.26,46.93,39.83,29.70
Total Debt/Capital (%),8.49,25.51,25.88,25.93,32.91,28.66,31.34,29.99,26.04,20.16
Total Debt/Total Assets (%),5.97,20.96,22.17,22.67,28.06,22.51,23.91,23.13,19.43,15.49
Net Debt to Equity,-19.47,13.60,27.01,32.68,31.89,34.71,43.72,41.05,32.68,23.67
Net Debt/Capital (%),-29.06,11.53,18.95,22.39,22.39,24.61,28.83,27.25,22.41,16.75
EBITDA,2814,2172,2019,1030,1131,1812,1250,1261,3440,5719
EBITDA-CapEx,1226,1243,1018,187,311,858,-22,90,2151,4472
Operating Income (Loss),2210,1421,1279,319,466,928,367,413,2627,4785
