,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,3277,3350,3254,3320,3382,3535,3648,3416,3669,4205
+ Sales & Services Revenue,3277,3350,3254,3320,3382,3535,3648,3416,3669,4205
- Cost of Revenue,2272,2318,2172,2183,2161,2236,2192,1953,2113,2496
+ Cost of Goods & Services,2272,2318,2172,2183,2161,2236,2192,1953,2113,2496
Gross Profit,1004,1033,1082,1137,1221,1298,1456,1463,1556,1709
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,471,489,505,514,567,611,678,723,761,781
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,471,489,505,514,567,611,678,723,761,781
Operating Income (Loss),534,544,577,623,653,687,778,740,795,928
- Non-Operating (Income) Loss,98,104,116,180,121,117,142,173,195,220
"+ Interest Expense, Net",172,179,186,196,215,247,273,275,277,325
+ Interest Expense,173,181,187,196,216,247,273,275,277,325
- Interest Income,0,2,1,1,1,0,0,0,0,0
+ Other Non-Op (Income) Loss,-74,-75,-71,-16,-94,-130,-131,-102,-82,-105
Pretax Income,436,440,461,443,533,570,636,567,600,708
- Income Tax Expense (Benefit),54,44,70,59,67,48,69,-57,-74,22
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,382,396,391,384,466,522,567,624,674,686
- Net Extraordinary Losses (Gains),6,2,3,2,-1,0,0,0,0,0
+ Discontinued Operations,-6,-2,-2,-2,1,0,0,0,0,0
+ Extraord. & Accounting Changes,12,5,5,5,-3,0,0,0,0,0
Income (Loss) Incl. MI,376,393,388,382,468,522,567,624,674,686
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",376,393,388,382,468,522,567,624,674,686
- Preferred Dividends,18,10,10,10,10,10,10,10,15,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",358,383,378,372,457,512,557,614,659,686
Basic Weighted Avg Shares,222,222,225,227,230,234,239,248,250,251
"Basic EPS, GAAP",1.62,1.73,1.68,1.64,1.99,2.19,2.34,2.47,2.63,2.73
Basic EPS from Cont Ops,1.72,1.78,1.73,1.69,2.03,2.24,2.38,2.51,2.69,2.73
Diluted Weighted Avg Shares,222,222,225,227,230,234,239,249,251,251
"Diluted EPS, GAAP",1.62,1.73,1.68,1.64,1.99,2.19,2.33,2.47,2.63,2.73
Diluted EPS from Cont Ops,1.72,1.78,1.73,1.69,2.03,2.24,2.37,2.51,2.69,2.73
EBITDA,945,986,991,1030,1137,1204,1345,1355,1452,1599
EBITDA Margin (%),28.84,29.43,30.45,31.03,33.61,34.07,36.87,39.67,39.57,38.03
EBITA,574,598,589,619,675,697,778,740,795,928
EBIT,534,544,577,623,653,687,778,740,795,928
Gross Margin (%),30.65,30.83,33.26,34.26,36.09,36.73,39.91,42.83,42.41,40.64
Operating Margin (%),16.29,16.23,17.73,18.78,19.32,19.43,21.32,21.66,21.67,22.07
Profit Margin (%),11.48,11.74,11.94,11.50,13.82,14.78,15.56,18.27,18.37,16.31
Sales per Employee,830621,795418,799410,834590,847882,909781,1014095,1012148,1107455,1343880
Dividend per Share,0.94,1.02,1.10,1.17,1.26,1.34,1.42,1.52,1.61,1.71
Depreciation Expense,371,388,401,412,462,507,567,615,657,671
