,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,3439,3295,2911,4317,5877,5082,4618,8685,8376,6283
"+ Cash, Cash Equivalents & STI",450,337,206,1293,3678,2976,2415,6358,5801,3302
+ Cash & Cash Equivalents,450,337,206,1293,3274,2791,2249,5253,4469,2711
+ ST Investments,0,0,0,0,404,185,166,1105,1332,591
+ Accounts & Notes Receiv,2159,2164,1979,1481,1662,1581,1738,1758,2002,2310
"+ Accounts Receivable, Net",1544,1486,1406,1146,1174,1207,1260,1275,1451,1794
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",615,678,573,335,488,373,478,483,551,516
+ Inventories,706,706,658,255,335,396,388,405,454,514
+ Raw Materials,235,283,229,117,223,250,232,249,279,330
+ Work In Process,39,34,34,18,16,21,28,21,24,22
+ Finished Goods,527,494,495,131,120,125,129,135,151,162
+ Inventory Adjustments,-95,-105,-101,-12,-23,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,124,88,67,1288,202,130,77,165,119,157
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,14411,14484,14527,13711,12591,14096,14325,16484,18483,20910
"+ Property, Plant & Equip, Net",8974,9532,9637,8260,8440,9924,10338,11965,13255,14161
"+ Property, Plant & Equip",19530,20224,20355,18660,19548,21490,22334,25176,27489,28160
- Accumulated Depreciation,10556,10691,10718,10401,11108,11567,11996,13212,14234,14000
+ LT Investments & Receivables,1196,1258,1266,1284,1287,1277,1276,1432,1649,3354
+ LT Investments,1196,1258,1266,1284,1287,1277,1276,1432,1649,3354
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,4242,3694,3625,4168,2863,2895,2711,3087,3579,3395
+ Total Intangible Assets,2371,1853,1640,1233,1090,1227,1217,1327,1332,1171
+ Goodwill,1654,1237,1131,845,722,789,797,892,912,823
+ Other Intangible Assets,717,616,508,388,368,439,420,436,421,348
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1870,1841,1985,2935,1774,1668,1494,1759,2247,2225
Total Assets,17850,17779,17438,18029,18467,19178,18943,25169,26859,27193
+ Payables & Accruals,2008,1669,1718,1290,1913,1877,1722,1939,2312,2907
+ Accounts Payable,1945,1591,1662,579,1814,1818,1636,1833,2218,2772
+ Accrued Taxes,63,78,56,118,99,60,87,106,94,135
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,0,0,593,0,0,0,0,0,0
+ ST Debt,1217,1294,1930,1301,560,461,99,478,487,559
+ ST Borrowings,1217,1294,1930,1301,560,461,99,478,487,559
+ ST Finance Leases,0,0,0,0,0,0,0,71,79,90
+ Other ST Liabilities,2,0,0,692,16,0,0,0,0,0
+ Deferred Revenue,163,172,195,371,439,157,247,314,367,439
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-160,-172,-195,321,-423,-157,-247,-314,-367,-439
Total Current Liabilities,3228,2963,3648,3283,2489,2338,1821,2417,2799,3466
+ LT Debt,5056,4825,3949,3910,3402,3352,3227,7430,7150,7086
+ LT Borrowings,5056,4825,3949,3910,3402,3352,3227,7430,7150,7086
+ LT Finance Leases,0,0,0,0,0,0,0,336,503,592
+ Other LT Liabilities,2367,2470,2460,3622,2390,2312,2506,2879,2822,2939
+ Accrued Liabilities,827,996,903,754,778,775,794,963,1181,1247
+ Pension Liabilities,688,692,937,1230,761,464,687,646,277,205
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,852,783,620,1638,851,1073,1025,1270,1364,1486
Total Noncurrent Liabilities,7424,7295,6409,7532,5793,5664,5734,10309,9972,10024
Total Liabilities,10651,10258,10057,10815,8282,8002,7555,12725,12771,13490
