,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
+ Net Income,1971,2449,3321,2669,2928,2930,3281,4368,6946,2780
+ Depreciation & Amortization,2223,2129,2213,2298,2445,2474,2604,2485,2642,2700
+ Non-Cash Items,1032,403,-839,576,235,549,352,614,482,974
+ Stock-Based Compensation,110,71,115,113,112,132,147,200,228,220
+ Deferred Income Taxes,-254,7,-322,41,-192,322,178,-184,522,582
+ Asset Impairment Charge,41,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,1135,325,-632,422,315,95,27,598,-268,172
+ Chg in Non-Cash Work Cap,2293,150,445,-214,1241,17,862,3058,-1445,-2436
+ (Inc) Dec in Accts Receiv,2860,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Inventories,-885,-512,-316,293,-348,-900,505,-1661,-3249,403
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,616,777,534,-543,1757,1216,339,4856,1882,-2861
+ Inc (Dec) in Other,-298,-115,227,36,-168,-299,18,-137,-78,22
+ Net Cash From Disc Ops,-999,-692,704,107,74,3,18,0,0,0
Cash from Operating Activities,6520,4439,5844,5436,6923,5973,7117,10525,8625,4018
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,86,95,28,46,31,85,63,42,27,8
+ Disp of Fixed Prod Assets,86,95,28,46,31,85,63,42,27,8
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-3453,-1786,-1438,-1547,-2533,-3516,-3027,-2649,-3544,-5528
+ Acq of Fixed Prod Assets,-3453,-1786,-1438,-1547,-2533,-3516,-3027,-2649,-3544,-5528
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-157,-20,1875,0,-518,0,0,0,356,0
+ Cash from Divestitures,0,0,1875,0,0,0,0,0,356,0
+ Cash for Acq of Subs,-157,-20,0,0,-518,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,3253,-215,43,28,-55,15,20,16,7,16
+ Net Cash From Disc Ops,-1551,-321,19,0,0,0,0,0,0,0
Cash from Investing Activities,-271,-1926,508,-1473,-3075,-3416,-2944,-2591,-3154,-5504
+ Dividends Paid,-1006,-1205,-1362,-1348,-1338,-1335,-1330,-1343,-1548,-1836
+ Net Cash From Debt,-4353,1827,-85,-664,-1441,-281,-330,65,825,2462
+ Cash From Debt,0,3986,0,1977,739,0,1739,2480,1972,2625
+ Repayments of Debt,-4353,-2159,-85,-2641,-2180,-281,-2069,-2415,-1147,-163
+ Cash (Repurchase) of Equity,-1461,-26,-3438,-3706,-1046,-2124,-1565,-745,-7356,-2826
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-1461,-26,-3438,-3706,-1046,-2124,-1565,-745,-7356,-2826
+ Other Financing Activities,456,-1594,369,221,108,96,73,23,8,4
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-6364,-998,-4516,-5497,-3717,-3644,-3152,-2000,-8071,-2196
Effect of Foreign Exchange Rates,26,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-115,1515,1836,-1534,131,-1087,1021,5934,-2600,-3682
EBITDA,6061,6664,7123,7267,6669,6584,7262,9024,11588,6548
EBITDA Margin (%),8.35,9.18,9.65,10.46,9.17,8.74,9.30,9.65,10.93,6.00
Net Cash Paid for Acquisitions,157,20,-1875,0,518,0,0,0,-356,0
Free Cash Flow,3067,2653,4406,3889,4390,2457,4090,7876,5081,-1510
Free Cash Flow to Firm,3782,3244,4815,4565,4913,2824,4462,8645,5409,-1121
Free Cash Flow to Equity,-1200,4575,4349,3271,2980,2261,3823,7983,5933,960
Free Cash Flow per Basic Share,4.83,4.18,7.02,6.73,8.01,4.65,8.01,15.73,10.41,-3.27
Price/Free Cash Flow,3.65,7.57,6.29,5.35,4.37,4.06,5.83,6.95,8.81,8.21
Cash Flow to Net Income,3.31,-2.71,1.74,1.99,2.38,2.03,2.17,2.41,1.24,1.45
