,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.22,0.10,0.10,0.20,0.11,0.18,0.32,0.31,0.09,0.08
Current Ratio,1.28,1.15,1.02,1.22,0.92,0.96,0.88,1.05,0.88,0.78
Quick Ratio,0.66,0.57,0.52,0.69,0.51,0.62,0.61,0.70,0.52,0.45
CFO/Avg Current Liab,0.46,0.51,0.49,0.08,0.42,0.38,0.32,0.29,0.34,0.04
Common Equity/Total Assets,63.84,72.36,56.45,35.27,35.33,39.25,40.21,40.32,40.90,43.04
Long-Term Debt/Equity (%),228.74,241.51,400.71,208.74,160.11,182.76,209.90,233.23,209.55,213.78
Long-Term Debt/Capital (%),36.21,33.81,47.41,54.49,49.58,48.83,42.62,51.13,48.69,42.88
Long-Term Debt/Total Assets (%),40.70,39.54,51.69,44.63,37.94,39.33,36.50,42.64,39.17,37.87
Total Debt/Equity (%),259.12,255.64,406.84,215.08,171.24,188.91,258.93,233.74,209.96,253.70
Total Debt/Capital (%),41.02,35.79,48.13,56.15,53.02,50.48,52.58,51.24,48.79,50.89
Total Debt/Total Assets (%),46.10,41.86,52.49,45.99,40.57,40.65,45.03,42.74,39.25,44.94
CFO/Total Liabilities,13.05,15.99,11.82,1.51,11.27,12.05,10.79,9.60,10.98,1.73
CFO/CapEx,2.22,2.59,1.91,0.32,2.66,1.92,2.59,1.29,1.02,0.17
Altman's Z-Score,3.91,4.30,2.98,2.66,2.75,2.98,2.95,3.32,3.14,2.55
