,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,18.58,20.48,35.84,53.04,33.23,34.02,37.70,51.79,35.44,22.51
Price/Earnings Average,16.51,17.79,33.90,52.02,34.78,31.28,37.77,42.81,32.98,30.76
Price/Earnings High,18.59,20.78,37.73,58.11,37.96,38.72,47.90,57.31,36.42,43.13
Price/Earnings Low,14.90,14.07,28.33,44.02,31.29,26.36,25.66,28.59,28.94,20.24
Price/Book Value,1.47,1.74,1.88,2.27,2.18,2.31,3.00,4.13,3.80,1.87
Price/Book Value Average,1.31,1.51,1.78,2.23,2.28,2.12,3.00,3.42,3.53,2.56
Price/Book Value High,1.48,1.76,1.98,2.49,2.49,2.63,3.81,4.57,3.90,3.59
Price/Book Value Low,1.18,1.19,1.48,1.89,2.05,1.79,2.04,2.28,3.10,1.69
Price/Tangible Book Value,-7.27,-9.38,-11.32,-3.72,-3.98,-4.84,-6.15,-10.04,-12.86,-7.56
Price/Tangible Book Value Average,-6.46,-8.15,-10.71,-3.65,-4.17,-4.45,-6.16,-8.30,-11.97,-10.33
Price/Tangible Book Value High,-7.27,-9.51,-11.92,-4.08,-4.55,-5.51,-7.81,-11.11,-13.22,-14.48
Price/Tangible Book Value Low,-5.83,-6.44,-8.94,-3.09,-3.75,-3.75,-4.19,-5.54,-10.50,-6.80
Price/Sales,0.89,1.12,1.26,1.30,1.21,1.33,1.86,2.57,2.25,1.05
Price/Sales Average,0.79,0.98,1.19,1.28,1.26,1.22,1.86,2.13,2.10,1.44
Price/Sales High,0.89,1.14,1.33,1.43,1.38,1.51,2.36,2.85,2.32,2.02
Price/Sales Low,0.72,0.77,0.99,1.08,1.14,1.03,1.27,1.42,1.84,0.95
Price/Cash Flow,9.01,9.51,10.00,61.24,8.97,9.86,13.78,21.16,17.68,57.18
Price/Cash Flow Average,8.00,8.26,9.46,60.07,9.39,9.07,13.81,17.49,16.45,78.15
Price/Cash Flow High,9.01,9.64,10.53,67.09,10.25,11.22,17.51,23.41,18.17,109.57
Price/Cash Flow Low,7.22,6.53,7.90,50.83,8.45,7.64,9.38,11.68,14.44,51.43
Price/Free Cash Flow,6.35,7.05,6.74,15.15,6.64,6.63,10.21,12.14,9.08,8.46
Price/Free Cash Flow Average,5.64,6.13,6.37,14.86,6.95,6.09,10.23,10.04,8.45,11.56
Price/Free Cash Flow High,6.35,7.15,7.09,16.60,7.59,7.54,12.98,13.44,9.33,16.21
Price/Free Cash Flow Low,5.09,4.85,5.32,12.57,6.26,5.13,6.95,6.70,7.42,7.61
EV/Sales,1.27,1.48,1.91,2.21,1.81,1.82,2.35,3.13,2.74,1.60
EV/Sales Average,1.17,1.34,1.84,2.18,1.87,1.71,2.36,2.69,2.59,1.98
EV/Sales High,1.27,1.50,1.98,2.35,1.98,1.99,2.85,3.41,2.80,2.56
EV/Sales Low,1.10,1.13,1.64,1.97,1.74,1.53,1.77,1.98,2.33,1.49
EV/EBITDA,9.15,10.58,14.07,16.10,11.34,11.56,14.57,19.10,17.75,12.53
EV/EBITDA Average,8.45,9.54,13.56,15.89,11.69,10.90,14.59,16.37,16.75,15.54
EV/EBITDA High,9.15,10.70,14.58,17.10,12.42,12.69,17.62,20.78,18.15,20.05
EV/EBITDA Low,7.90,8.10,12.07,14.31,10.90,9.71,10.97,12.05,15.12,11.71
EV/EBIT,12.29,13.82,19.10,25.21,19.42,18.77,22.97,29.18,26.42,19.09
EV/EBIT Average,11.35,12.46,18.40,24.89,20.03,17.69,23.00,25.01,24.93,23.67
EV/EBIT High,12.29,13.97,19.78,26.78,21.27,20.61,27.78,31.75,27.01,30.54
EV/EBIT Low,10.62,10.58,16.38,22.42,18.67,15.76,17.29,18.41,22.50,17.83
Last Price,25.90,34.74,36.67,37.54,37.85,44.80,64.44,92.86,95.45,51.14
High Price,25.91,35.25,38.60,41.12,43.24,50.98,81.88,102.76,98.09,97.99
Low Price,20.76,23.88,28.98,31.15,35.65,34.71,43.87,51.26,77.95,46.00
Enterprise Value,10741,12702,15276,20168,19871,21132,27008,36916,37857,24529
Enterprise Value Average,9919,11451,14715,19916,20488,19920,27049,31643,35730,30419
Enterprise Value High,10745,12840,15823,21422,21757,23203,32670,40159,38704,39245
Enterprise Value Low,9281,9724,13103,17935,19100,17749,20331,23288,32242,22915
