,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,9.46,9.44,8.68,7.72,7.08,6.79,6.68,6.99,6.43,5.96
Days Sales Outstanding,38.57,38.68,42.05,47.29,51.56,53.77,54.60,52.19,56.79,61.28
Inventory Turnover,6.63,6.75,6.75,6.36,5.93,6.67,7.23,7.10,7.04,6.42
Days Inventory Outstanding,55.02,54.06,54.10,57.38,61.53,54.72,50.47,51.42,51.83,56.81
Accounts Payable Turnover,4.62,4.13,3.26,3.26,2.76,2.41,2.63,2.86,2.82,2.88
Accounts Payable Turnover Days,79.04,88.35,112.11,112.00,132.36,151.18,139.01,127.45,129.65,126.88
Cash Conversion Cycle,14.54,4.39,-15.96,-7.33,-19.27,-42.70,-33.93,-23.84,-21.03,-8.78
Inventory to Cash Days,-16.45,-15.38,-12.05,-10.09,-9.97,-0.95,4.14,0.77,4.97,4.47
Inventories,1028,1017,898,1413,1526,1271,1274,1353,1795,2179
Raw Materials,466,479,438,607,691,727,808,889,1064,1541
Work In Process,610,579,504,839,902,614,548,557,821,729
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
