,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,2339,2394,2298,2140,2604,2902,3164,3086,4614,5459
+ Sales & Services Revenue,2339,2394,2298,2140,2604,2902,3164,3086,4614,5459
- Cost of Revenue,1500,1487,1428,1309,1612,1791,1920,1905,2773,3128
+ Cost of Goods & Services,1500,1487,1428,1309,1612,1791,1920,1905,2773,3128
Gross Profit,839,907,870,831,992,1111,1243,1181,1841,2330
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,598,612,589,574,656,694,752,701,1217,1358
"+ Selling, General & Admin",598,612,589,574,656,694,752,701,1068,1157
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,149,202
Operating Income (Loss),240,295,282,257,336,417,492,480,624,972
- Non-Operating (Income) Loss,16,12,24,12,49,23,18,10,91,64
"+ Interest Expense, Net",20,19,24,23,33,26,21,15,104,89
+ Interest Expense,20,19,24,23,33,26,21,15,104,89
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-4,-7,0,-11,16,-3,-3,-5,-14,-25
Pretax Income,224,282,258,245,287,394,474,470,534,908
- Income Tax Expense (Benefit),40,67,63,52,60,60,71,68,89,119
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,185,216,196,193,227,334,402,402,445,789
- Net Extraordinary Losses (Gains),-1,-4,-1,2,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,-2,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-1,-4,-1,4,0,0,0,0,0,0
Income (Loss) Incl. MI,186,220,196,191,227,334,402,402,445,789
- Minority Interest,1,2,0,0,0,0,0,0,0,0
"Net Income, GAAP",185,218,196,191,227,334,402,402,445,789
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",185,218,196,191,227,334,402,402,445,789
Basic Weighted Avg Shares,38,37,35,35,36,36,37,37,47,47
"Basic EPS, GAAP",4.87,5.94,5.67,5.44,6.39,9.25,11.01,10.88,9.54,16.81
Basic EPS from Cont Ops,4.86,5.88,5.66,5.49,6.39,9.25,11.01,10.88,9.54,16.82
Diluted Weighted Avg Shares,38,38,36,36,36,37,38,38,47,48
"Diluted EPS, GAAP",4.87,5.74,5.44,5.38,6.26,9.02,10.73,10.60,9.54,16.53
Diluted EPS from Cont Ops,4.86,5.69,5.43,5.43,6.26,9.02,10.73,10.60,9.54,16.54
EBITDA,331,389,372,344,449,530,604,596,996,1304
EBITDA Margin (%),14.17,16.24,16.19,16.09,17.23,18.25,19.08,19.32,21.59,23.89
EBITA,240,295,282,257,336,417,492,480,847,1103
EBIT,240,295,282,257,336,417,492,480,624,972
Gross Margin (%),35.86,37.88,37.87,38.84,38.08,38.28,39.30,38.26,39.91,42.69
Operating Margin (%),10.28,12.30,12.26,12.01,12.89,14.36,15.54,15.56,13.53,17.81
Profit Margin (%),7.91,9.09,8.52,8.92,8.73,11.50,12.72,13.02,9.65,14.45
Sales per Employee,243604,244286,328300,238551,251818,267447,268329,289241,318228,371333
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,91,94,90,87,113,113,112,116,149,202
