,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2047,2133,2063,2030,2027,2050,2361,3579,2948,3637
"+ Cash, Cash Equivalents & STI",434,334,347,415,444,459,688,1732,635,998
+ Cash & Cash Equivalents,434,334,347,415,444,459,673,1714,614,982
+ ST Investments,0,0,0,0,0,0,15,17,21,16
+ Accounts & Notes Receiv,552,635,612,610,641,604,594,744,904,875
"+ Accounts Receivable, Net",552,610,606,591,618,600,574,702,896,868
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,26,6,18,22,4,20,41,8,7
+ Inventories,968,1055,993,986,921,964,1042,1073,1369,1716
+ Raw Materials,423,450,440,432,409,438,438,527,644,742
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,545,605,553,554,512,526,604,546,725,974
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,94,109,111,19,21,23,37,31,40,48
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2868,3323,4077,4340,4949,6092,5748,6329,9749,9670
"+ Property, Plant & Equip, Net",955,1002,1012,1105,1203,1513,1629,1898,2109,2141
"+ Property, Plant & Equip",2461,2582,2646,2767,2777,3202,3355,3767,4137,4325
- Accumulated Depreciation,1506,1580,1634,1662,1573,1689,1726,1869,2027,2184
+ LT Investments & Receivables,271,264,259,240,242,273,289,308,299,271
+ LT Investments,271,264,259,240,242,273,289,308,299,271
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1643,2057,2806,2995,3504,4306,3829,4123,7340,7258
+ Total Intangible Assets,1313,1781,2527,2738,3147,3921,3516,3689,6751,6729
+ Goodwill,934,1226,1699,1834,2120,2714,2482,2613,4929,4926
+ Other Intangible Assets,378,555,827,903,1027,1207,1034,1076,1822,1803
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,330,275,279,257,357,385,314,434,589,529
Total Assets,4916,5456,6140,6370,6976,8142,8109,9908,12696,13307
+ Payables & Accruals,554,709,760,765,822,890,867,967,1138,1185
+ Accounts Payable,387,484,495,482,553,619,590,645,793,817
