,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,137608,127619,137861,141936,164097,104577,133340,126895,146119,156898
- Cash & Cash Equivalents,2154,1682,3417,4239,8447,6593,6861,7280,4496,3207
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1492,1426,1768,1788,1856,1720,1978,1936,1898,2646
+ Total Debt,27678,29455,28480,29067,34339,31759,31045,31536,27806,43123
Enterprise Value,164624,156818,164692,168552,191845,131463,159502,153087,171327,199460
Total Capital,57013,60130,60090,61252,66054,64493,64010,65110,62786,80058
Total Debt/Capital (%),48.55,48.99,47.40,47.45,51.99,49.24,48.50,48.43,44.29,53.86
Total Debt / EV,0.17,0.19,0.17,0.17,0.18,0.24,0.19,0.21,0.16,0.22
EV/Sales,5.27,5.27,6.15,6.32,6.67,4.44,5.35,5.34,5.46,6.28
EV/EBITDA,11.19,11.95,14.39,14.58,15.50,10.67,13.98,12.20,12.36,14.87
EV/EBIT,11.91,12.82,15.40,15.59,16.68,11.60,15.28,13.23,13.32,16.32
EV/Cash Flow to Firm,15.08,18.30,18.97,19.33,20.29,13.16,15.15,14.87,13.75,17.69
EV/Free Cash Flow to Firm,13.59,16.13,17.08,17.04,17.44,11.50,14.02,14.05,12.97,16.14
Diluted Market Cap,140465,129195,137830,141901,164074,104605,133349,126946,146951,157078
Diluted Enterprise Value,167481,158394,164661,168517,191822,131491,159511,153138,172159,199640
EV per Share,103.60,101.38,106.30,108.65,123.51,84.56,102.51,98.30,110.52,128.67
TTM Sales,31217,29767,26794,26685,28748,29625,29805,28694,31405,31762
TTM EBITDA,14706,13126,11445,11558,12378,12325,11406,12552,13858,13411
TTM Operating Income,13824,12237,10691,10815,11503,11336,10442,11571,12860,12222
TTM Cash Flow to Firm,10916,8569,8681,8719,9454,9991,10528,10296,12458,11278
TTM Free Cash Flow to Firm,12116,9722,9641,9891,11002,11427,11380,10898,13206,12355
