,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1589,1547,1549,1551,1553,1555,1556,1557,1550,1550
Diluted Weighted Avg Shares,1622,1566,1549,1551,1553,1555,1556,1558,1559,1552
Basic Weighted Avg Shares,1622,1566,1549,1551,1552,1555,1555,1557,1558,1550
Revenue per Share,19.25,19.01,17.30,17.21,18.52,19.05,19.17,18.43,20.16,20.49
EBITDA per Share,9.07,8.38,7.39,7.45,7.98,7.93,7.34,8.06,8.89,8.65
Operating Income per Share,8.52,7.81,6.90,6.97,7.41,7.29,6.72,7.43,8.25,7.89
"Basic EPS, GAAP",5.29,4.78,4.44,4.49,3.89,5.09,4.62,5.17,5.85,5.84
Basic EPS from Cont Ops,5.46,4.89,4.54,4.67,4.09,5.33,4.97,5.52,6.23,6.15
"Diluted EPS, GAAP",5.29,4.78,4.44,4.49,3.89,5.09,4.62,5.17,5.84,5.83
Diluted EPS from Cont Ops,5.46,4.89,4.54,4.67,4.08,5.33,4.97,5.51,6.23,6.14
Dividend per Share,3.53,3.85,4.03,4.11,4.20,4.43,4.61,4.73,4.87,5.04
Cash Flow per Share,6.25,4.94,5.08,5.21,5.74,6.10,6.49,6.30,7.68,6.97
Free Cash Flow per Basic Share,5.51,4.21,4.46,4.45,4.74,5.17,5.94,5.92,7.20,6.27
Cash & Equivalents per Share,1.36,1.09,2.21,2.73,5.44,4.24,4.41,4.67,2.90,2.07
Book Value per Share,17.52,18.91,19.26,19.59,19.22,19.95,19.92,20.31,21.34,22.12
Tangible Book Value per Share,-11.55,-14.59,-13.89,-13.34,-13.09,-13.00,-11.29,-11.95,-11.42,-21.09
