,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,148,149,149,149,150,152,154,156,157,157
Diluted Weighted Avg Shares,148,149,149,150,152,156,158,162,164,162
Basic Weighted Avg Shares,148,148,149,149,150,151,153,155,157,157
Revenue per Share,2.42,3.05,3.35,3.77,4.29,4.72,4.83,6.01,7.05,7.23
EBITDA per Share,1.21,1.24,1.30,1.22,1.34,1.49,1.57,2.10,2.53,2.58
Operating Income per Share,1.08,0.99,1.01,0.82,0.91,0.97,1.03,1.53,1.89,1.90
"Basic EPS, GAAP",0.75,0.73,0.70,0.52,0.84,0.64,1.50,0.91,1.73,1.81
Basic EPS from Cont Ops,0.75,0.73,0.70,0.52,0.84,0.64,1.50,0.90,1.68,1.82
"Diluted EPS, GAAP",0.75,0.72,0.70,0.52,0.82,0.62,1.45,0.87,1.66,1.76
Diluted EPS from Cont Ops,0.75,0.72,0.70,0.52,0.82,0.62,1.45,0.86,1.60,1.76
Dividend per Share,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Cash Flow per Share,0.93,0.94,0.97,0.96,1.14,1.20,1.34,2.27,2.07,1.62
Free Cash Flow per Basic Share,0.83,0.81,0.85,0.86,1.00,1.03,1.00,1.99,1.79,1.38
Cash & Equivalents per Share,2.45,0.75,0.64,1.06,1.21,1.09,1.76,1.49,1.58,1.30
Book Value per Share,4.42,4.81,5.17,5.35,5.83,6.14,6.88,6.97,7.17,0
Tangible Book Value per Share,3.61,1.10,0.93,-0.55,0.23,-0.97,0.89,0.72,2.22,3.55
