,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),17.87,15.75,14.07,9.84,14.95,10.62,23.04,13.10,24.63,50.79
Return on Assets (%),13.53,11.19,9.53,5.75,7.96,5.53,11.72,6.55,11.94,11.56
Return on Capital (%),17.69,14.54,12.19,8.01,11.45,8.64,16.74,10.27,19.63,29.95
Return on Invested Capital (%),14.10,11.59,10.78,7.18,9.94,8.12,7.48,11.73,12.84,11.27
Gross Margin (%),70.27,67.94,67.46,66.53,67.21,66.31,65.41,67.97,68.42,67.72
EBITDA Margin (%),50.01,40.74,38.75,32.29,31.20,31.50,32.51,34.91,35.97,35.73
Operating Margin (%),44.65,32.51,30.18,21.63,21.18,20.55,21.31,25.49,26.83,26.30
Incremental Operating Margin (%),7.36,-13.47,7.63,-45.03,17.99,14.84,43.35,41.53,33.97,7.57
Pretax Margin (%),45.11,34.09,29.55,20.10,19.59,15.69,37.43,15.92,27.26,29.79
Profit Margin (%),31.01,23.82,20.94,13.73,19.49,13.46,31.04,15.08,24.61,25.10
Net Income to Common Margin (%),31.01,23.82,20.94,13.73,19.49,13.46,31.04,15.08,24.61,25.10
Effective Tax Rate (%),31.26,30.12,29.16,31.70,0.48,14.23,17.07,5.80,12.70,15.71
Dvd Payout Ratio (%),40.91,43.72,45.57,61.23,38.27,50.34,21.33,35.76,19.75,17.61
Sustainable Growth Rate (%),10.56,8.86,7.66,3.82,9.23,5.27,18.13,8.42,19.77,41.85
