,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,0,0,0,0,0,78508,75528,67938,63674
- Cash & Cash Equivalents,400,294,275,300,325,415,893,906,835,902
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,1878,999,998,860
+ Total Debt,3848,3803,4293,4562,4900,5959,21899,20684,21237,21418
Enterprise Value,3448,3509,4018,4262,4575,5544,101392,96305,89338,85050
Total Capital,10450,11159,12361,13560,15144,17602,36313,35132,37089,39662
Total Debt/Capital (%),36.82,34.08,34.73,33.64,32.36,33.85,60.31,58.88,57.26,54.00
Total Debt / EV,1.12,1.08,1.07,1.07,1.07,1.07,0.22,0.21,0.24,0.25
EV/Sales,0.72,0.69,0.76,0.77,0.80,0.95,9.95,6.48,5.51,4.80
EV/EBITDA,2.36,2.17,2.33,2.30,2.34,2.66,31.25,20.94,16.29,12.41
EV/EBIT,3.25,2.90,3.06,2.95,3.01,3.63,63.61,69.38,39.05,23.07
EV/Cash Flow to Firm,3.02,2.49,2.76,2.78,2.79,3.26,31.87,20.33,19.52,16.32
EV/Free Cash Flow to Firm,3.02,2.49,2.76,2.78,2.79,3.26,31.87,20.33,19.52,16.32
Diluted Market Cap,0,0,0,0,0,0,60345,77142,70196,65483
Diluted Enterprise Value,3448,3509,4018,4262,4575,5544,83229,97919,91596,86859
EV per Share,6.72,7.30,8.92,9.89,11.02,14.12,149.13,143.93,137.44,135.00
TTM Sales,4814,5066,5254,5505,5696,5823,10187,14852,16226,17737
TTM EBITDA,1464,1614,1728,1856,1955,2082,3245,4598,5484,6855
TTM Operating Income,1061,1210,1311,1445,1522,1526,1594,1388,2288,3686
TTM Cash Flow to Firm,1142,1410,1455,1535,1639,1698,3182,4737,4576,5212
TTM Free Cash Flow to Firm,1142,1410,1455,1535,1639,1698,3182,4737,4576,5212
