,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,0,0,0,0,0,0,66.24,79.19,51.92,25.66
Price/Earnings Average,0,0,0,0,0,0,22.65,33.73,55.39,25.37
Price/Earnings High,0,0,0,0,0,0,67.69,87.73,63.25,28.18
Price/Earnings Low,0,0,0,0,0,0,4.23,7.86,45.73,22.09
Price/Book Value,0,0,0,0,0,0,6.26,5.62,4.57,3.66
Price/Book Value Average,0,0,0,0,0,0,2.14,2.39,4.88,3.62
Price/Book Value High,0,0,0,0,0,0,6.40,6.22,5.57,4.02
Price/Book Value Low,0,0,0,0,0,0,0.40,0.56,4.03,3.15
Price/Tangible Book Value,0,0,0,0,0,0,-4.17,-4.12,-3.67,-3.63
Price/Tangible Book Value Average,0,0,0,0,0,0,-1.43,-1.75,-3.92,-3.59
Price/Tangible Book Value High,0,0,0,0,0,0,-4.26,-4.56,-4.48,-3.99
Price/Tangible Book Value Low,0,0,0,0,0,0,-0.27,-0.41,-3.24,-3.13
Price/Sales,0,0,0,0,0,0,5.81,5.11,4.27,3.66
Price/Sales Average,0,0,0,0,0,0,1.99,2.18,4.55,3.62
Price/Sales High,0,0,0,0,0,0,5.93,5.66,5.20,4.02
Price/Sales Low,0,0,0,0,0,0,0.37,0.51,3.76,3.15
Price/Cash Flow,0,0,0,0,0,0,21.16,18.29,17.17,14.06
Price/Cash Flow Average,0,0,0,0,0,0,7.24,7.79,18.32,13.90
Price/Cash Flow High,0,0,0,0,0,0,21.63,20.27,20.92,15.44
Price/Cash Flow Low,0,0,0,0,0,0,1.35,1.82,15.12,12.10
Price/Free Cash Flow,0,0,0,0,0,0,21.59,18.60,17.40,14.18
Price/Free Cash Flow Average,0,0,0,0,0,0,7.38,7.92,18.56,14.02
Price/Free Cash Flow High,0,0,0,0,0,0,22.06,20.61,21.20,15.57
Price/Free Cash Flow Low,0,0,0,0,0,0,1.38,1.85,15.33,12.21
EV/Sales,0.72,0.69,0.76,0.77,0.80,0.95,9.95,6.48,5.51,4.80
EV/Sales Average,0.72,0.69,0.76,0.77,0.80,0.95,4.88,3.56,5.79,4.75
EV/Sales High,0.72,0.69,0.76,0.77,0.80,0.95,10.12,7.03,6.42,5.15
EV/Sales Low,0.72,0.69,0.76,0.77,0.80,0.95,2.74,1.90,5.01,4.30
EV/EBITDA,2.36,2.17,2.33,2.30,2.34,2.66,31.25,20.94,16.29,12.41
EV/EBITDA Average,2.36,2.17,2.33,2.30,2.34,2.66,15.33,11.51,17.12,12.30
EV/EBITDA High,2.36,2.17,2.33,2.30,2.34,2.66,31.78,22.72,19.00,13.32
EV/EBITDA Low,2.36,2.17,2.33,2.30,2.34,2.66,8.60,6.15,14.81,11.12
EV/EBIT,3.25,2.90,3.06,2.95,3.01,3.63,63.61,69.38,39.05,23.07
EV/EBIT Average,3.25,2.90,3.06,2.95,3.01,3.63,31.20,38.14,41.03,22.88
EV/EBIT High,3.25,2.90,3.06,2.95,3.01,3.63,64.69,75.25,45.53,24.77
EV/EBIT Low,3.25,2.90,3.06,2.95,3.01,3.63,17.50,20.37,35.51,20.67
Last Price,0,0,0,0,0,0,115.47,112.88,104.52,101.07
High Price,0,0,0,0,0,0,118.00,125.05,127.34,110.99
Low Price,0,0,0,0,0,0,7.37,11.20,92.06,87.03
Enterprise Value,3448,3509,4018,4262,4575,5544,101392,96305,89338,85050
Enterprise Value Average,3448,3509,4018,4262,4575,5544,49732,52944,93881,84338
Enterprise Value High,3448,3509,4018,4262,4575,5544,103112,104448,104171,91300
Enterprise Value Low,3448,3509,4018,4262,4575,5544,27891,28271,81239,76205
