,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.81,6.54,6.57,6.46,6.00,5.69,5.32,5.64,6.07,5.50
Days Sales Outstanding,53.61,55.80,55.58,56.49,60.84,64.12,68.63,64.68,60.08,66.31
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,3.75,3.47,3.02,2.61,2.30,2.04,2.26,4.44,15.78,12.84
Accounts Payable Turnover Days,97.30,105.22,121.02,139.76,158.42,178.93,161.77,82.16,23.13,28.43
Cash Conversion Cycle,-43.69,-49.42,-65.44,-83.27,-97.58,-114.81,-93.14,-17.48,36.96,37.88
Inventory to Cash Days,53.61,55.80,55.58,56.49,60.84,64.12,68.63,64.68,60.08,66.31
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
