,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,10792,14017,9190,12325,11152,10099,14239,19501,17289,10612
- Cash & Cash Equivalents,628,28,37,38,45,47,58,132,103,315
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,7583,9109,10658,12170,13118,14205,15849,15527,19275,18932
Enterprise Value,17747,23099,19811,24457,24225,24257,30030,34895,36461,29229
Total Capital,9908,11208,12502,14146,15255,16393,18419,18497,22879,22734
Total Debt/Capital (%),76.53,81.28,85.25,86.03,85.99,86.65,86.05,83.95,84.25,83.28
Total Debt / EV,0.43,0.39,0.54,0.50,0.54,0.59,0.53,0.44,0.53,0.65
EV/Sales,1.41,1.62,1.31,1.54,1.42,1.33,1.48,1.84,1.14,0.98
EV/EBITDA,10.14,31.01,24.63,28.32,27.17,26.01,30.09,48.30,41.35,897.19
EV/EBIT,10.77,36.67,29.71,35.20,34.03,32.33,38.39,72.65,59.90,0
EV/Cash Flow to Firm,0,0,0,0,0,110.08,0,47.51,0,18.14
EV/Free Cash Flow to Firm,0,0,104.74,0,93.02,46.20,189.09,38.82,0,14.37
Diluted Market Cap,11079,14676,9701,12700,11445,10606,14565,19735,17732,10725
Diluted Enterprise Value,18034,23758,20322,24831,24518,24764,30356,35130,36904,29342
EV per Share,80.06,110.59,101.74,131.10,134.77,144.83,184.14,213.86,226.39,184.90
TTM Sales,12574,14269,15150,15875,17120,18173,20320,18950,31900,29685
TTM EBITDA,1749,745,804,864,892,933,998,723,882,33
TTM Operating Income,1648,630,667,695,712,750,782,480,609,-233
TTM Cash Flow to Firm,-594,-953,-126,-433,-36,220,-173,734,-2300,1611
TTM Free Cash Flow to Firm,-284,-643,189,-15,260,525,159,899,-1992,2034
