,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,5642,6024,6842,6646,4656,4760,5721,7486,6665,10374
ST Debt,1587,2465,2553,2584,862,1623,1444,1160,872,2115
LT Debt,4055,3559,4289,4062,3794,3137,4277,6326,5793,8259
Total Debt/EBITDA,1.17,1.21,1.61,2.02,1.42,1.27,1.45,1.93,1.64,2.24
Net Debt/EBITDA,0.49,0.58,0.89,1.06,0.49,0.98,1.07,1.08,1.06,1.85
Total Debt/EBIT,1.41,1.45,1.99,2.45,1.76,1.59,1.83,2.48,2.16,2.90
Net Debt/EBIT,0.59,0.69,1.10,1.28,0.60,1.23,1.35,1.38,1.40,2.39
EBITDA to Interest Expense,20.62,22.91,21.27,15.27,16.35,23.58,22.66,24.85,26.32,23.95
EBITDA-CapEx/Interest Expense,17.72,19.92,18.33,13.19,13.98,19.70,19.24,21.40,22.55,21.20
EBIT to Interest Expense,17.12,19.10,17.20,12.62,13.18,18.81,17.93,19.38,20.03,18.56
Interest Expense,234,218,200,215,201,159,174,156,154,193
Common Equity/Total Assets,78.54,84.15,98.63,102.07,114.72,115.49,120.39,111.14,107.32,79.98
Long-Term Debt/Equity (%),37.83,35.01,52.77,53.32,43.26,34.89,51.70,74.89,58.38,50.62
Long-Term Debt/Capital (%),16.10,13.47,14.96,14.06,13.96,11.06,14.05,19.19,17.43,18.41
Long-Term Debt/Total Assets (%),16.41,14.72,19.42,18.68,19.37,15.38,20.87,27.65,23.44,23.15
Total Debt/Equity (%),52.64,59.25,84.18,87.24,53.09,52.95,69.15,88.62,67.17,63.58
Total Debt/Capital (%),22.40,22.80,23.86,23.01,17.13,16.79,18.80,22.71,20.06,23.13
Total Debt/Total Assets (%),22.83,24.92,30.98,30.57,23.77,23.34,27.91,32.72,26.97,29.08
Net Debt to Equity,22.08,28.28,46.60,45.47,18.18,40.79,51.09,49.38,43.44,52.53
Net Debt/Capital (%),10.80,12.36,14.79,13.47,6.61,13.45,14.60,14.07,13.96,19.91
EBITDA,4825,4994,4254,3282,3286,3749,3942,3877,4053,4622
EBITDA-CapEx,4147,4343,3666,2835,2810,3132,3348,3339,3472,4091
Operating Income (Loss),4006,4163,3439,2714,2650,2991,3120,3023,3084,3583
