,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.43,0.37,0.39,0.40,0.61,0.18,0.25,0.57,0.38,0.23
Current Ratio,1.44,1.29,1.29,1.24,1.64,1.07,1.19,1.52,1.35,1.09
Quick Ratio,1.06,0.97,0.95,0.73,1.22,0.72,0.75,1.06,0.85,0.62
CFO/Avg Current Liab,0.49,0.46,0.31,0.36,0.29,0.52,0.50,0.52,0.59,0.42
Common Equity/Total Assets,78.54,84.15,98.63,102.07,114.72,115.49,120.39,111.14,107.32,79.98
Long-Term Debt/Equity (%),37.83,35.01,52.77,53.32,43.26,34.89,51.70,74.89,58.38,50.62
Long-Term Debt/Capital (%),16.10,13.47,14.96,14.06,13.96,11.06,14.05,19.19,17.43,18.41
Long-Term Debt/Total Assets (%),16.41,14.72,19.42,18.68,19.37,15.38,20.87,27.65,23.44,23.15
Total Debt/Equity (%),52.64,59.25,84.18,87.24,53.09,52.95,69.15,88.62,67.17,63.58
Total Debt/Capital (%),22.40,22.80,23.86,23.01,17.13,16.79,18.80,22.71,20.06,23.13
Total Debt/Total Assets (%),22.83,24.92,30.98,30.57,23.77,23.34,27.91,32.72,26.97,29.08
CFO/Total Liabilities,26.08,26.35,18.12,20.40,17.67,25.37,24.59,21.36,24.17,15.10
CFO/CapEx,5.38,5.67,4.30,6.45,4.02,4.69,5.06,5.73,6.15,5.50
Altman's Z-Score,6.37,6.38,5.98,4.77,6.97,7.91,7.63,6.39,7.09,6.37
