,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),220.25,88.60,58.76,52.74,31.81,38.90,19.54,21.27,14.65,14.18
Return on Assets (%),4.14,5.41,6.57,9.26,7.53,13.11,8.19,9.17,5.79,5.39
Return on Capital (%),17.64,20.62,22.61,26.55,19.30,25.83,14.49,16.14,9.75,8.93
Return on Invested Capital (%),11.38,14.47,18.30,21.87,17.74,27.56,20.47,19.45,8.23,6.44
Gross Margin (%),18.14,20.37,21.41,20.66,19.12,21.91,17.20,17.84,14.36,13.49
EBITDA Margin (%),10.62,12.72,14.44,14.69,14.22,13.91,10.90,10.83,8.03,8.20
Operating Margin (%),7.30,9.93,11.88,12.05,11.46,11.42,8.35,8.19,4.96,4.84
Incremental Operating Margin (%),141.07,140.88,226.98,37.50,0.27,11.02,-26.42,5.19,-180.98,3.91
Pretax Margin (%),5.78,7.29,9.00,11.09,10.37,11.88,7.68,8.65,6.53,6.73
Profit Margin (%),3.83,4.86,5.75,8.11,6.44,10.23,6.17,7.44,5.71,5.42
Net Income to Common Margin (%),3.83,4.86,5.75,8.11,6.44,10.23,6.17,7.44,5.71,5.42
Effective Tax Rate (%),33.76,33.33,36.08,26.91,37.95,13.90,19.62,14.07,12.54,19.47
Dvd Payout Ratio (%),9.58,14.50,20.05,17.10,24.01,15.79,27.14,24.71,34.19,33.16
Sustainable Growth Rate (%),199.16,75.75,46.98,43.72,24.17,32.76,14.23,16.01,9.64,9.47
