,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,37.68,33.53,29.25,25.52,19.53,23.19,30.74,26.18,22.95,19.97
Days Sales Outstanding,9.69,10.89,12.48,14.30,18.69,15.74,11.87,13.94,15.90,18.27
Inventory Turnover,18.64,17.05,17.68,22.66,30.63,41.06,55.82,56.34,54.74,53.70
Days Inventory Outstanding,19.58,21.41,20.64,16.11,11.92,8.89,6.54,6.48,6.67,6.80
Accounts Payable Turnover,15.70,18.38,18.65,17.48,17.34,13.51,13.93,16.08,15.39,14.87
Accounts Payable Turnover Days,23.24,19.86,19.58,20.88,21.05,27.01,26.20,22.71,23.72,24.54
Cash Conversion Cycle,6.02,12.44,13.54,9.53,9.56,-2.39,-7.79,-2.29,-1.14,0.53
Inventory to Cash Days,-9.89,-10.53,-8.16,-1.80,6.77,6.85,5.33,7.46,9.24,11.48
Inventories,311,339,285,210,183,128,136,137,161,183
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,311,339,285,210,183,128,136,137,161,183
