,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,49,48,47,46,45,42,41,40,40,40
Diluted Weighted Avg Shares,50,49,48,47,46,44,41,41,40,40
Basic Weighted Avg Shares,50,49,48,47,46,44,41,41,40,40
Revenue per Share,137.22,142.56,146.56,151.03,162.82,186.67,214.95,230.57,236.33,266.23
EBITDA per Share,14.57,18.14,21.17,22.18,23.15,25.96,23.43,24.98,18.98,21.82
Operating Income per Share,10.02,14.16,17.41,18.21,18.67,21.32,17.95,18.89,11.71,12.89
"Basic EPS, GAAP",5.25,6.93,8.43,12.24,10.48,19.09,13.26,17.14,13.50,14.44
Basic EPS from Cont Ops,5.25,6.93,8.43,12.24,10.48,19.09,13.26,17.14,13.50,14.44
"Diluted EPS, GAAP",5.18,6.86,8.36,12.14,10.46,19.09,13.26,17.14,13.50,14.44
Diluted EPS from Cont Ops,5.18,6.86,8.36,12.14,10.46,19.09,13.26,17.14,13.50,14.44
Dividend per Share,0.50,1.00,1.69,2.09,2.52,3.01,3.60,4.24,4.62,4.79
Cash Flow per Share,4.75,14.67,17.29,17.56,17.81,20.87,21.64,26.92,18.86,19.10
Free Cash Flow per Basic Share,1.95,11.29,13.36,11.47,9.45,10.30,8.84,18.23,10.65,12.02
Cash & Equivalents per Share,21.42,20.50,19.06,15.58,15.54,5.73,1.84,12.64,15.68,11.70
Book Value per Share,4.87,10.89,18.10,28.66,37.43,62.29,73.77,87.28,97.30,107.19
Tangible Book Value per Share,2.30,-4.31,0.83,-2.79,0.73,-5.70,-6.79,-5.63,-24.47,-3.71
