,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,83062,76279,65299,65058,66832,67684,70950,76118,80187,82006
+ Sales & Services Revenue,83062,76279,65299,65058,66832,67684,70950,76118,80187,82006
- Cost of Revenue,42460,38876,32909,32535,34432,34768,35250,37108,42157,42760
+ Cost of Goods & Services,42460,38876,32909,32535,34432,34768,35250,37108,42157,42760
Gross Profit,40602,37403,32390,32523,32400,32916,35700,39010,38030,39246
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,25314,23585,18949,18568,19037,19084,19994,21024,20217,21112
"+ Selling, General & Admin",25314,23585,18949,18568,19037,19084,19994,21024,20217,21112
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),15288,13818,13441,13955,13363,13832,15706,17986,17813,18134
- Non-Operating (Income) Loss,403,1972,72,698,37,7763,-128,371,-182,-219
"+ Interest Expense, Net",609,475,397,294,259,289,310,457,388,449
+ Interest Expense,709,626,579,465,506,509,465,502,439,756
- Interest Income,100,151,182,171,247,220,155,45,51,307
+ Other Non-Op (Income) Loss,-206,1497,-325,404,-222,7474,-438,-86,-570,-668
Pretax Income,14885,11846,13369,13257,13326,6069,15834,17615,17995,18353
- Income Tax Expense (Benefit),3178,2916,3342,3063,3465,2103,2731,3263,3202,3615
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,11707,8930,10027,10194,9861,3966,13103,14352,14793,14738
- Net Extraordinary Losses (Gains),206,2002,-385,-5047,222,138,152,92,102,170
+ Discontinued Operations,78,-1786,577,5217,0,0,0,0,0,0
+ Extraord. & Accounting Changes,128,3788,-962,-10264,222,138,152,92,102,170
Income (Loss) Incl. MI,11501,6928,10412,15241,9639,3828,12951,14260,14691,14568
- Minority Interest,-142,-108,-96,-85,-111,-69,-76,-46,-51,-85
"Net Income, GAAP",11643,7036,10508,15326,9750,3897,13027,14306,14742,14653
- Preferred Dividends,253,259,255,247,265,263,263,271,281,282
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",11390,6777,10253,15079,9485,3634,12764,14035,14461,14371
Basic Weighted Avg Shares,2720,2712,2699,2642,2529,2504,2487,2466,2410,2414
"Basic EPS, GAAP",4.19,2.50,3.80,5.71,3.75,1.45,5.13,5.69,6.00,5.95
Basic EPS from Cont Ops,4.30,3.29,3.72,3.86,3.90,1.58,5.27,5.82,6.14,6.11
Diluted Weighted Avg Shares,2905,2884,2844,2740,2657,2540,2626,2601,2539,2484
"Diluted EPS, GAAP",3.92,2.35,3.60,5.50,3.57,1.43,4.86,5.40,5.70,5.79
Diluted EPS from Cont Ops,4.03,3.10,3.53,3.72,3.71,1.56,4.99,5.52,5.83,5.93
EBITDA,18429,16952,16519,16775,16197,16656,18719,20721,20620,20848
EBITDA Margin (%),22.19,22.22,25.30,25.78,24.24,24.61,26.38,27.22,25.71,25.42
EBITA,15288,13818,13441,13955,13363,13832,15706,17986,17813,18134
EBIT,15288,13818,13441,13955,13363,13832,15706,17986,17813,18134
Gross Margin (%),48.88,49.03,49.60,49.99,48.48,48.63,50.32,51.25,47.43,47.86
Operating Margin (%),18.41,18.12,20.58,21.45,19.99,20.44,22.14,23.63,22.21,22.11
Profit Margin (%),14.02,9.22,16.09,23.56,14.59,5.76,18.36,18.79,18.38,17.87
Sales per Employee,703915,693445,621895,684821,726435,697773,716667,753644,756481,0
Dividend per Share,2.54,2.69,2.76,2.74,2.89,2.99,3.13,3.35,3.64,3.73
Depreciation Expense,3141,3134,3078,2820,2834,2824,3013,2735,2807,2714
