,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,19.40,19.80,19.38,19.84,20.23,20.14,19.24,17.64,18.10,20.06
Long-Term Debt/Equity (%),40.18,41.92,41.84,45.67,45.81,53.11,52.24,52.51,46.86,52.75
Long-Term Debt/Capital (%),31.46,32.74,31.22,34.22,34.11,37.84,37.97,39.37,35.68,32.60
Long-Term Debt/Total Assets (%),12.52,13.19,12.55,13.93,14.14,14.50,13.93,12.55,11.01,10.82
Total Debt/Equity (%),43.55,43.28,46.40,46.14,46.95,53.19,52.59,52.70,47.35,58.27
Total Debt/Capital (%),34.10,33.81,34.62,34.57,34.95,37.89,38.23,39.51,36.05,36.01
Total Debt/Total Assets (%),13.57,13.61,13.92,14.07,14.49,14.53,14.02,12.60,11.12,11.95
CFO/Total Liabilities,3.81,5.57,6.66,4.23,4.71,7.42,2.89,2.86,4.20,5.52
CFO/CapEx,1.21,1.09,2.28,1.55,2.51,4.24,1.67,2.46,5.44,5.02
Altman's Z-Score,0.66,0.64,0.60,0.63,0.64,0.62,0.61,0.54,0.57,0.61
